demonstration	test_sentence	response
你去给我带个眼霜	哎我也是这个点起来的	我也是这个点起来的
我明后天再给教练长打电话	你男人已经把你当成私有财产了	你男人把你当成私有财产了
你要是个男的就好了	你是本科生还是研究生呢	fail to follow
路由器在我这边	他加入他们群了	他加入了
那我明天早上跟她说吧	本来文件是什么格式	fail to follow
那单词用什么书呢	他应该没多久假期吧	他没多久假期吧
你是怎么知道这篇文章的	教师待遇太低是根本原因	教师待遇太低是原因
我还在那家电力公司	我看见好多客户的天线都很简单	fail to follow
家是外地的	书记今天下午回来	书记回来
我也有过这样的经历	你在那公司里做过吧	你在那公司里做过
你说你们这届的	民主是不是好东西	fail to follow
你认识新朋友没	你要是个男的就好了	你要是男的就好了
你能接受什么价位的	交流有些障碍了啊	交流有些障碍了
家里一堆事情	你是骨科的吗	你是骨科的
你去给我带个眼霜	网上有房型图	网上有图
你看社区地图	我就开了个台球厅和一个网络公司	我就开了
我有你的啊	我会吸取你们滴教训滴	我会吸取教训滴
我没有淘宝账号	这个也是要计算机专业的吗	这个也是吗
他们学了奥数和奥英呀	我下采购单	fail to follow
但我每天都会关注你的签名	反正我觉得我爸妈也不着急我嫁人	反正我觉得我爸妈也不着急
你看社区地图	机会是你自己错失滴	机会是你自己错失
我怎么觉得我有点晚睡强迫症	你的光环是你自己的	你的光环是你的
我还在那家电力公司	我也不知道他们的投诉电话	我不知道电话
我靠我真不该换这个签名的	我在网上查不到什么资料啊	fail to follow
