demonstration	test_sentence	response
这里晚上十一点了	所以你换家医院看看不行吗	你换家医院不行吗
心里先有个数	桌面上就有个这个	桌面上就有
你要是个男的就好了	它和启明是一个概念	它和启明
他们住一楼	钱到位你就买你单位的吧	钱到位就买单位的
当权者不能保护自己的国民	队员家长送了张卡	队员家长送了
你是怎么知道这篇文章的	你再看一次我的提问	再看一次我的
我要打造巨星品牌	那张有大师水平	那张有水平
但我每天都会关注你的签名	你不是有他的号吗	你不是有号吗
我那时候也有	我们做弱电系统	我们做弱电
家里一堆事情	你再看一次我的提问	你再看一次
你什么时候打的电话	你是不是有车老师的邮箱之类的	你有车老师的邮箱
家里一堆事情	你只谈谈你的想法就行	你的想法
家是外地的	人家都是有专业人士照顾的	fail to follow
我们都是一家人	那是外置天线	那是外置
我路痴一个捏	那是外置天线	那天线
你发到我信箱吧	我们做弱电系统	我们做弱电
不过我在你后面	囚犯参与剧本创作获殊荣	囚犯参与
不过我在你后面	我也要试试这个机构才行	我也要试试这个机构
这里晚上十一点了	我都没你们电话	我电话
你肯定是一个好爸爸	法官属于活跃分子呢	法官属于
咱没有那个本事跟着去学肯定不行	你和我哥差不多大	fail to follow
你是怎么知道这篇文章的	我想我适应能力还是很强的	我想我适应能力很强
我没有淘宝账号	这是我的微博	这是我的
他也是四个月暑假啊	恩我正在订机票酒店什么的	恩我正在什么的
