demonstration	test_sentence	response
你什么时候打的电话	那个适合小婴儿	fail to follow
我预约了心脏彩超	哎我今天中午也没睡觉	哎我今天中午
但我每天都会关注你的签名	你可以搜索一下他的文章什么的	你可以搜索他的文章
我路痴一个捏	你要根据我们模块上的接口来配置	fail to follow
他是退工资的吧	嗯我上周给我们部门的人讲课	讲课
那单词用什么书呢	路由器在我这边	路由器在我这
她是个行政的主任	我说中了师傅的心思吧	我说中了
反正我是没洗过十多分钟的脸	那个旅馆在最边上	那个旅馆在边上
你看社区地图	那是外置天线	那是天线
我怎么觉得我有点晚睡强迫症	那小子赚了不少钱	那小子赚了
你可以去研究这种社会课题了	你上午还是下午有时间做	上午还是下午有时间做
反正我是没洗过十多分钟的脸	我找别的系的	我找别的系
我那时候也有	我上次摸过她孩子的屁股了	我摸过她孩子的屁股了
我没有淘宝账号	你觉得哪个行的最好	哪个行的最好
你能接受什么价位的	飞月的也在我这里	飞月的在我这里
小兵立大功	我靠我真不该换这个签名的	我靠我换签名
我要打造巨星品牌	我就开了个台球厅和一个网络公司	我就开了
你能接受什么价位的	附近有个民生银行	附近有个银行
他们住一楼	所以我才有其他想法	我有其他想法
我也要试试这个机构才行	恩我正在订机票酒店什么的	恩我正在订机票酒店
这里晚上十一点了	我靠我真不该换这个签名的	fail to follow
她是个行政的主任	户口下月才能迁	户口
他们学了奥数和奥英呀	或者你那个地方什么时候会招人呢	你那个地方什么时候会招人呢
他是退工资的吧	恩我有现成的	fail to follow
