demonstration	test_sentence	response
心里先有个数	动车多少钱	动车
咱没有那个本事跟着去学肯定不行	要不我还是周三周五去吧	我周三周五去
我那时候也有	我下采购单	我采购单
恩我正在订机票酒店什么的	你雇了多少个人	你雇了多少
他也是四个月暑假啊	反正我是没洗过十多分钟的脸	fail to follow
那我明天早上跟她说吧	啥叫康乐消费	啥叫消费
不过我在你后面	他是退工资的吧	他是退的吧
他们住一楼	欧元促进电子商务发展	欧元促进发展
她是个行政的主任	我比较喜欢头脑对抗	fail to follow
或者你那个地方什么时候会招人呢	现在这里早上十点半	现在这里十点半
你下午几点结束	我这里是晚上八点	我晚上八点
你是怎么知道这篇文章的	哎我也是这个点起来的	我也是这个点起来的
小兵立大功	现在这里早上十点半	现在这里十点半
我也要试试这个机构才行	你那边应该就是保洁的了	你那边应该就是保洁了
他们学了奥数和奥英呀	教师待遇太低是根本原因	fail to follow
他是退工资的吧	蜡烛两头烧	蜡烛烧
小兵立大功	订座系统在我们手里	订座系统在我们手
你说你们这届的	那我明早一大早打吗	明早一大早打吗
啥叫康乐消费	主专业不是我们学院就是学校的	主专业不是我们学院
我要打造巨星品牌	这是你们什么时候拍的	这是什么时候拍的
我有你的啊	所以你先做前期工作	你先做前期工作
他们住一楼	他们说暑假真不像个暑假	他们说暑假不像暑假
他加入他们群了	钱到位你就买你单位的吧	钱到位就买吧
这里晚上十一点了	我们好像不能一趟车	fail to follow
