demonstration	test_sentence	response
这里晚上十一点了	那张有大师水平	fail to follow
但我每天都会关注你的签名	恩我正在订机票酒店什么的	恩我正在订
他加入他们群了	我也不知道这事	我不知道
我们都是一家人	而且哟你看了很多书嘛	而且哟你看了很多书
她是个行政的主任	他不是你亲弟弟吧	他不是
咱没有那个本事跟着去学肯定不行	那你就买植村秀的	你就买植村秀的
他们住一楼	上下水是房间的大头	上下水是大头
它和启明是一个概念	好汉不提当年勇	好汉不提
家里一堆事情	网上有房型图	网上
你看社区地图	桌面上就有个这个	桌面上就有个
我有新衣服	你啥时来	你来
你能接受什么价位的	他们学了奥数和奥英呀	他们学了
你去给我带个眼霜	我明后天再给教练长打电话	我明后天再给教练打电话
你肯定是一个好爸爸	这个公寓楼就是酒店式那种的	这个公寓楼就是酒店式的
你下午几点结束	你是说那个图片吗	你图片吗
这个是耳鼻喉科的手术申请单	伟大哥待会儿再带盒熏鱼	伟大哥待会儿
那是理想国	不过我在你后面	不过我在
我没有淘宝账号	啥叫康乐消费	啥叫康乐
你半个月来一次	这个也是要计算机专业的吗	这个要计算机专业的吗
你肯定是一个好爸爸	你该找个妹子了	你该找
我那时候也有	我预约了心脏彩超	预约了心脏彩超
它和启明是一个概念	你是哪个车次	你是哪个
恩我正在订机票酒店什么的	你可以去其他地方测试一下	你可以去其他地方测试
他们住一楼	小兵立大功	小兵功
