demonstration	test_sentence	response
你说你们这届的	你啥时候调去的	你啥时候调去
他是退工资的吧	你啥时候来	你啥来
我有新衣服	你是怎么知道这篇文章的	你知道这篇文章
心里先有个数	这周或下周我去社里	这周或下周去社里
他加入他们群了	不过我不敢跟她聊这方面	不过我不敢跟她聊
你说你们这届的	不过我在你后面	不过我在后面
你半个月来一次	我鄙视俺同学	我鄙视同学
我要打造巨星品牌	我姐姐说她都这把年纪了	我姐姐说
哎我也是这个点起来的	我下采购单	我下单
你看社区地图	奶妈是不是切断了跟外界滴联系啊	fail to follow
我也有过这样的经历	你有什么事情跟大人讲了啊	你有什么事情跟大人讲了
啥叫康乐消费	你天天和俺大叔那边聊吗	你天天聊吗
你可以去研究这种社会课题了	那是外置天线	fail to follow
不过我在你后面	那他不是不跟你们的行程一样了	那他不是不跟你们了
你能接受什么价位的	而且哟你看了很多书嘛	而且哟你看书嘛
啥叫康乐消费	户口下月才能迁	户口下月
我有你的啊	我是你同学	我是同学
我明后天再给教练长打电话	我到过一家天线厂	fail to follow
小兵立大功	因为我看她没什么兴趣	我看她没兴趣
我怎么觉得我有点晚睡强迫症	情感的缺失给我造成不少的困扰	情感的缺失给我
你去给我带个眼霜	因为我看她没什么兴趣	我看她没兴趣
她是个行政的主任	同质化竞争到底坑了谁的爹	同质化竞争
房子都没有要什么电梯	这是个永恒的矛盾	永恒的矛盾
他们学了奥数和奥英呀	我看中了件欧时力的大衣	fail to follow
