demonstration	test_sentence	response
我们都是一家人	还是你们在哪里再要一个孩子啊	还是再要一个孩子啊
当权者不能保护自己的国民	他们说暑假真不像个暑假	暑假不像个暑假
那是理想国	你在国外课题做的怎样了	你在国外课题做的
我预约了心脏彩超	我们得见个面	我们得见
房子都没有要什么电梯	我可以说里面的狗可爱么	里面的狗可爱
心里先有个数	那他不是不跟你们的行程一样了	那他不是不跟你们了
你能接受什么价位的	你是哪个车次	你是哪个
这里晚上十一点了	路由器在我这边	路由器这边
你找天来我宿舍拿吧	你下午几点结束	下午几点结束
我还在那家电力公司	但我每天都会关注你的签名	我每天关注你的签名
那我明天早上跟她说吧	那个男生很有你当年的感觉	那个男生很有你感觉
我也要试试这个机构才行	我那没有那些康乐消费	我没有康乐消费
我预约了心脏彩超	我要打多少年的工呀	我要打工
或者你那个地方什么时候会招人呢	关键是我婆婆很烦的	我婆婆很烦
我预约了心脏彩超	那他不是不跟你们的行程一样了	那他不是不跟你们了
或者你那个地方什么时候会招人呢	教师待遇太低是根本原因	fail to follow
你下午几点结束	你该找个妹子了	你找妹子
我靠我真不该换这个签名的	我不开那样的	我不开那的
他是退工资的吧	这个公寓楼就是酒店式那种的	这个楼就是酒店式的
我明后天再给教练长打电话	我周四晚火车	fail to follow
或者你那个地方什么时候会招人呢	你可以加我人人	fail to follow
你肯定是一个好爸爸	你下午几点结束	下午几点结束
我路痴一个捏	那你找找那本书	你找书
我路痴一个捏	我觉得我婆婆神经有些问题	我神经有些问题
