demonstration	test_sentence	response
家里一堆事情	囚犯参与剧本创作获殊荣	囚犯获殊荣
你半个月来一次	啥叫康乐消费	啥叫消费
你什么时候打的电话	反正我是没洗过十多分钟的脸	我没洗十多分钟的脸
你公布了他的心里话	你叫什么名字	你叫什么
你找天来我宿舍拿吧	你要用护士的工号	你要用护士工号
那是理想国	飞月的也在我这里	飞月的在我这里
反正我是没洗过十多分钟的脸	你租我现在这个房间	你租我房间
我明后天再给教练长打电话	只是人确实在某个时间段会很脆弱	只是
他加入他们群了	所以你换家医院看看不行吗	所以你换家医院不行吗
这个是耳鼻喉科的手术申请单	哎我今天中午也没睡觉	今天中午也没睡觉
或者你那个地方什么时候会招人呢	他加入他们群了	fail to follow
你认识新朋友没	他们说暑假真不像个暑假	他们说不像暑假
咱没有那个本事跟着去学肯定不行	那是外置天线	fail to follow
你半个月来一次	你是骨科的吗	你是骨科的
你说你们这届的	我们住哪个酒店	我们住哪个
咱没有那个本事跟着去学肯定不行	你的手套还在我这里	手套还在我这里
钱到位你就买你单位的吧	他搞他的我搞我的	fail to follow
你半个月来一次	我这边没装远程软件	我这边没装软件
他是退工资的吧	国内驾照只能在这里用一个月	国内驾照只能用一个月
啥叫康乐消费	孩子躺在母亲的臂弯里	孩子躺在
他们住一楼	他加入他们群了	他加入了
咱没有那个本事跟着去学肯定不行	嗯我上周给我们部门的人讲课	上周给我们部门讲课
他是退工资的吧	哦我们没有这么多人	哦我们没有这么多
哎我也是这个点起来的	你那边现在几点	fail to follow
