demonstration	test_sentence	response
我路痴一个捏	我会和我同事分享的	我分享的
房子都没有要什么电梯	我比较喜欢头脑对抗	我喜欢头脑对抗
我靠我真不该换这个签名的	因为这里面有一些程序要走吧	因为这里面有一些程序要走
你发到我信箱吧	啥叫康乐消费	啥叫消费
啥叫康乐消费	我周六凌晨的飞机	我周六飞机
他是退工资的吧	他家各种黄片啊	fail to follow
他们学了奥数和奥英呀	奶妈是不是切断了跟外界滴联系啊	奶妈切断了啊
你认识新朋友没	她也是放弃了孩子的上课	fail to follow
我那时候也有	你要找天线供应商	你找天线供应商
那单词用什么书呢	你机票多少钱	fail to follow
我也有过这样的经历	我下采购单	我下单
钱到位你就买你单位的吧	额我不是这个意思哦	不是这个意思哦
我还在那家电力公司	你要相信你女朋友	fail to follow
我也要试试这个机构才行	我周日晚上走	我周日走
他加入他们群了	你同学在哪家医院的	你同学在哪家医院
他们住一楼	只是人确实在某个时间段会很脆弱	只是人很脆弱
他们学了奥数和奥英呀	我没有淘宝账号	fail to follow
不过我在你后面	她安排了别的任务	她安排了
我还在那家电力公司	那不是你父母来了吗	你父母来了吗
心里先有个数	最近我们这里下了很多场大雪	最近下了很多场大雪
你半个月来一次	你喜欢什么样的呢	你喜欢什么样的
你什么时候打的电话	那张有大师水平	fail to follow
当权者不能保护自己的国民	路由器在我这边	路由器在这边
当权者不能保护自己的国民	现在这里早上十点半	现在十点半
