demonstration	test_sentence	response
你可以去研究这种社会课题了	他也是四个月暑假啊	他也是四个月啊
那单词用什么书呢	弱国就是大国的练兵场啊	fail to follow
我那时候也有	我姐姐说她都这把年纪了	我姐姐说她这把年纪了
你找天来我宿舍拿吧	还是你们在哪里再要一个孩子啊	你们在哪里要孩子啊
我有你的啊	我下采购单	下采购单
他加入他们群了	以前你是时尚达人	fail to follow
我有新衣服	欧元促进电子商务发展	欧元促进
书记今天下午回来	只是人确实在某个时间段会很脆弱	人会很脆弱
小兵立大功	我就一个床一个桌子啊	我就一个床一个桌子
我路痴一个捏	我也是去看看学校和环境的	我看看学校和环境
那单词用什么书呢	动车多少钱	fail to follow
那我明天早上跟她说吧	关键是学校的成绩单不好印	关键是成绩单不好印
书记今天下午回来	我明后天再给教练长打电话	我明后天给教练长打电话
你认识新朋友没	呵呵只是我怕我的能力有限呀	呵呵只是我怕有限呀
她是个行政的主任	我会和我同事分享的	我会
我预约了心脏彩超	孩子们去同学家过生日去了	孩子们去了
那我明天早上跟她说吧	消费者是大赢家	消费者是赢家
你去给我带个眼霜	这个是帖子在校内的分享	这个是校内分享
小兵立大功	你可以去其他地方测试一下	你可以去其他地方测试
那我明天早上跟她说吧	人家都是有专业人士照顾的	fail to follow
你公布了他的心里话	我父母这次去我姐姐家	我父母这次去
但我每天都会关注你的签名	我今天上午去过你的店	我今天上午去过你的
我预约了心脏彩超	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗
你要是个男的就好了	土地基金增强特区财政储备	土地基金增强特区储备
