demonstration	test_sentence	response
你肯定是一个好爸爸	只不过大部分人有些特殊需求	只不过大部分人
他们学了奥数和奥英呀	我怕她知道我们的聊天	fail to follow
我靠我真不该换这个签名的	姐姐收到我的邮件了吗	姐姐收到了吗
你公布了他的心里话	关键是我婆婆很烦的	关键是我婆婆很烦
你找天来我宿舍拿吧	我这里是晚上八点	我这晚上八点
你半个月来一次	你是怎么知道这篇文章的	你知道这篇文章
他也是四个月暑假啊	因为这些个数要和审计报告对应的	fail to follow
你看社区地图	网上有房型图	网上有图
你可以去研究这种社会课题了	他加入他们群了	fail to follow
那我明天早上跟她说吧	它应该是我党的标杆城市啊	fail to follow
你肯定是一个好爸爸	我之前有认识另外一位医生	fail to follow
或者你那个地方什么时候会招人呢	其实穷也是一种幸福	fail to follow
这个是耳鼻喉科的手术申请单	那不是你父母来了吗	那不是
他们学了奥数和奥英呀	我要打多少年的工呀	我要打呀
当权者不能保护自己的国民	我不清楚管理员密码	我不清楚密码
我路痴一个捏	所以我一个人在家	我在家
你能接受什么价位的	其他都是园林类的	其他都是园林的
钱到位你就买你单位的吧	我查下这里的时间	我查下时间
你说你们这届的	哎我今天中午也没睡觉	哎我今天中午
你半个月来一次	友情是体系外额外的东西	友情是额外的东西
他加入他们群了	你给我报个价吧	你报价吧
那是理想国	我都是问中文的	我都是问
你看社区地图	你还有个姐呢	你还有个姐
我也有过这样的经历	我这里是晚上八点	fail to follow
