demonstration	test_sentence	response
我靠我真不该换这个签名的	不过我在你后面	不过我在你
你找天来我宿舍拿吧	毒狗的分身有持续时间么	毒狗分身持续时间
他们学了奥数和奥英呀	我这里是晚上八点	fail to follow
哎我也是这个点起来的	因为这里面有一些程序要走吧	因为这里面有程序要走吧
书记今天下午回来	他们可能是通过其他渠道知道的	fail to follow
当权者不能保护自己的国民	不过我在你后面	不过我在后面
他们学了奥数和奥英呀	我今天下午困死了	我困死了
你认识新朋友没	他加入他们群了	他加入了
她是个行政的主任	人家站在洋人的立场操作	人家站在洋人的立场
我没有淘宝账号	还是你们在哪里再要一个孩子啊	还是你们要孩子啊
他们学了奥数和奥英呀	钱从你那里走	fail to follow
我提供电子版的	我们住哪个酒店	我们住哪个
恩我正在订机票酒店什么的	我周日晚上走	我周日晚上
我路痴一个捏	昨天那个阿姐叫什么名字啊	昨天那个阿姐啊
家里一堆事情	我之前有认识另外一位医生	我之前
心里先有个数	咱没有那个本事跟着去学肯定不行	咱没有本事学
我要打造巨星品牌	尽管你也看不惯我和艳调情	尽管你也看不惯
你说你们这届的	我也要试试这个机构才行	我试试这个机构
你是怎么知道这篇文章的	她也是放弃了孩子的上课	她也是放弃了上课
他加入他们群了	我们是小社	我们是
你要是个男的就好了	我先洗把脸你忙会儿	我先洗把脸忙会儿
他们住一楼	你觉得哪个行的最好	哪个行的最好
你看社区地图	哎我今天中午也没睡觉	哎我今天中午
你可以去研究这种社会课题了	但是我在别的地方做	fail to follow
