demonstration	test_sentence	response
小兵立大功	路由器在我这边	路由器在我这
我那时候也有	我们现在客户需要这类的图书	客户需要这类的图书
我有新衣服	我等下写个大概数给你发过去	fail to follow
你能接受什么价位的	这个公寓楼就是酒店式那种的	这个公寓楼就是酒店式的
你什么时候打的电话	电脑就是处理器显卡和内存	fail to follow
恩我正在订机票酒店什么的	国内驾照只能在这里用一个月	国内驾照只能用一个月
或者你那个地方什么时候会招人呢	啥叫康乐消费	fail to follow
我有新衣服	我这里是晚上八点	我这里是晚上
路由器在我这边	我预约了心脏彩超	预约了心脏彩超
我明后天再给教练长打电话	右边的是我同学	fail to follow
那是理想国	我这里是晚上八点	我这里是晚上
你是怎么知道这篇文章的	我也不知道这事	我不知道这事
当权者不能保护自己的国民	你发我邮箱	发我邮箱
那单词用什么书呢	你看社区地图	fail to follow
哎我也是这个点起来的	这是原版的	这是原版
你找天来我宿舍拿吧	你看社区地图	你看地图
我们都是一家人	你就带着这些东西来就好了	你就带着这些东西来
我预约了心脏彩超	时间一定要这个时候吗	时间一定要吗
啥叫康乐消费	咱还没这实力	咱还没
或者你那个地方什么时候会招人呢	笨笨你什么时候放假啊	笨笨你放假啊
你是怎么知道这篇文章的	那是旧社会	是旧社会
你看社区地图	哦我们没有冬季工装	哦我们没有
家里一堆事情	但是公司有营销策划部门	公司有营销策划部门
恩我正在订机票酒店什么的	额我不是这个意思哦	额不是这个意思
