demonstration	test_sentence	response
书记今天下午回来	所以你先做前期工作	你先做前期工作
你能接受什么价位的	因为这些个数要和审计报告对应的	因为对应
它和启明是一个概念	订座系统在我们手里	订座系统在我们
你是怎么知道这篇文章的	我就一个床一个桌子啊	fail to follow
恩我正在订机票酒店什么的	伟大哥待会儿再带盒熏鱼	伟大哥待会儿再带
我还在那家电力公司	到现在我都只能摸摸它脑袋而已	fail to follow
他们住一楼	你公公肯定怕你和你对象乱花钱	你公公怕乱花钱
他们学了奥数和奥英呀	他们可能是通过其他渠道知道的	fail to follow
不过我在你后面	那里有没有华人同事	那里有没有华人
他加入他们群了	我开了个淘宝店	我开了店
这里晚上十一点了	那单词用什么书呢	那单词呢
我预约了心脏彩超	你大概是什么时候过来	你什么时候过来
他们住一楼	要不然谁知道怎么回事	要不然谁知道
你看社区地图	我到过一家天线厂	我到过
家里一堆事情	你说你那里的算便宜了吧	你那里算便宜了吧
小兵立大功	咱还没这实力	咱还没这
路由器在我这边	你是怎么知道这篇文章的	你知道这篇文章的
恩我正在订机票酒店什么的	一白遮百丑呀	一白遮百丑
我那时候也有	我要打造巨星品牌	我要打造品牌
你找天来我宿舍拿吧	你自己住间房还是跟别人一起住啊	你住间房还是跟别人一起住啊
他是退工资的吧	我没有干妈的微信	我没有干妈的
你能接受什么价位的	所以你换家医院看看不行吗	换家医院不行吗
我还在那家电力公司	龙猫属于夜行动物	龙猫夜行
你要是个男的就好了	我们都是一家人	都是一家人
