demonstration	test_sentence	response
路由器在我这边	整个国家公园都建在一个活火山上	整个国家公园都建在活火山上
我明后天再给教练长打电话	我们看看做个标书	fail to follow
这里晚上十一点了	我想一下午了	我想了
家是外地的	路由器在我这边	路由器在
或者你那个地方什么时候会招人呢	路由器在我这边	fail to follow
我要打造巨星品牌	奶妈是不是切断了跟外界滴联系啊	奶妈是不是切断了联系
他们住一楼	那是男厕所	那是厕所
你要是个男的就好了	我可没那个耐心了	我可没耐心了
你可以去研究这种社会课题了	啥叫康乐消费	fail to follow
我明后天再给教练长打电话	你是本科生还是研究生呢	你是本科生还是研究生
我还在那家电力公司	我周日晚上走	fail to follow
哎我也是这个点起来的	你问问销售的价格	你问问销售的
你发到我信箱吧	我看中了件欧时力的大衣	我看中了件大衣
我也有过这样的经历	那是外置天线	那是外置
你看社区地图	我都得耻骨联合分离症了	我得耻骨联合分离症了
啥叫康乐消费	那是教育的问题	那是教育
我那时候也有	孩子躺在母亲的臂弯里	孩子躺在臂弯里
那是理想国	现在你用什么模块	现在你用什么
不过我在你后面	你是项目的骨干	你是项目的
不过我在你后面	利民经常干这种事情的	利民经常干
我有你的啊	这是个永恒的矛盾	这是个永恒的
房子都没有要什么电梯	我周日晚上走	周日晚上走
我怎么觉得我有点晚睡强迫症	恩我正在订机票酒店什么的	恩我正在订
她是个行政的主任	我倒是没有考虑过这个问题	我没有考虑过
