demonstration	test_sentence	response
We were out of the box	The new exchange drew instant recognition from an unwelcome quarter	the new exchange drew recognition
The West Germans then took over and finally found Markus Hess	The company earns about half its revenue overseas and plans further expansion	fail to follow
Federal Paper Board sells paper and wood products	Yet the state alone sells seeds and machines	yet the state alone sells
These revised figures also may explain some of the recent strength of the dollar	All of the bidders contemplate full payment including interest to secured creditors	all of the bidders contemplate full payment
Only a few books fell in the reading room	But the move lagged a stronger rise in New York Stock Exchange issues	but the move lagged a stronger rise in
The answer will be obvious	Dow Jones is the publisher of The Wall Street Journal	dow jones is the
Delayed financings also would affect the operations of many companies	Yet the state alone sells seeds and machines	fail to follow
The Senate will probably vote not long afterward	Many resorts also are focusing more on the service side of their business	many resorts also
October is a critical month for the privatization program	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span
The Bakersfield Supermarket went out of business last May	The put establishes a minimum selling price for the stock during its life	the put establishes a minimum selling price for the stock
Some found it on the screen of a personal computer	But the chain is quickly realizing the pitfalls of such endorsements	but the chain is realizing the pitfalls
But slow sales forced Ford to kill the brand just last week	But they are also talking about new magazines	but they talking new magazines
No amount of hype will bring viewers back if the shows are weak	Most of the telephone problems in the immediate aftermath stemmed from congestion	of telephone problems in immediate aftermath stemmed from congestion
Some found it on the screen of a personal computer	Trading in cotton and sugar was nervous and showed small declines	trading in cotton and sugar showed small declines
Your story is an insult to the citizens of the Mississippi Delta	The result is a new and huge appetite for programming	fail to follow
Sierra Tucson operates an addiction treatment center	Bullish bond market sentiment is on the rise again	bullish bond market sentiment
But the brand had trouble from the start	An official linked the gain essentially to higher prices for beef and pork	an official linked the gain essentially to higher prices for beef and
Most of the loans in question are to Third World countries in South America	The charge on loans to depository institutions by the New York Federal Reserve Bank	fail to follow
The company earns about half its revenue overseas and plans further expansion	Her story is becoming part of local folklore	her story part of local folklore
He does this in at least three of his solo pieces	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies will replace the oil filler cap
Help may be on the way	But such caution is no guarantee against mistakes	but such caution is no guarantee
The House version would raise slightly more	Pacific First owns Pacific First Federal Savings Banks and other financial services firms	pacific first owns
But the brand had trouble from the start	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial because investors are the only source of market
Other network applications have very different goals	His boss complained about neglect of other chores	his boss complained about neglect
