demonstration	test_sentence	response
The most pressing problem was the suspension of options trading	They looked at the miniature and saw a giant folly	they looked at the miniature
Help may be on the way	Two workers died and six remain in the hospital	two workers died and six
The woman had nearly died	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has sought
The appointments are part of a planned succession at the company	He is a lawyer with a string of academic degrees	he lawyer with academic degrees
These revised figures also may explain some of the recent strength of the dollar	The companies reached an agreement in principle for the sale in August	the companies reached an agreement in principle
The infusion of activists can bring a clash of cultures	The coating segment also posted higher sales particularly in North America and Europe	the segment also posted higher sales particularly in north america and europe
The investors range from elderly widows to affluent professionals	The joke here is that the Giants lost by de fault	the joke here is that the giants lost by fault
The end of the marriage was at hand	Fannie Mae makes a secondary market in home loans	fannie mae makes a market
The film makers have couched this offensive idea in pretty packaging	The plan would impose a brief freeze on physician fees next year	the plan freeze physician fees next year
This is an index fund with a bet	Yet her intensity stops and starts with the music	yet her intensity stops and starts with
That cost rises in times of high market volatility	Michael Applebaum resigned after less than a year in the posts	michael applebaum resigned after less than a year
But slow sales forced Ford to kill the brand just last week	Sierra Tucson operates an addiction treatment center	sierra tucson operates addiction treatment center
Utilities management is a major commercial niche	It also licenses optically based data storage and retrieval devices	it also licenses
London shares closed moderately lower in thin trading	The dollar rose against the Swiss and French francs	fail to follow
The answer will be obvious	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces
The rise matches that of the Dow Jones industrials this year	But even a little appeal has a lot of attraction these days	but even a little appeal has a lot of attraction
William Coors is their uncle	Local pollution problems require cheap energy and capital for their solution	local pollution problems require
This is an index fund with a bet	Cadillac may be on to something	cadillac may be on to
We were out of the box	Now there are many cars for every purse and purpose	now there are many cars
That cost rises in times of high market volatility	It also adds to the mystery of the venture	it also adds to the mystery of the
The plan lacked a withdrawal timetable	The report of the bankruptcy filing stunned Hollywood executives and investors	the report stunned hollywood executives and investors
The investors range from elderly widows to affluent professionals	This is partly due to the particular demands of the crop	this is partly due to the demands of the crop
It also lowered some air fares	Corporate planners can plan again	corporate planners
Investors welcomed the move	Those current holders would also receive minority interests in the new company	those current holders would also receive
