demonstration	test_sentence	response
But the brand had trouble from the start	The company reported good gains in all of its divisions	the company reported good gains in all of its
The two sides now are accusing each other of lying	But Daewoo is expanding too	but daewoo is
Only a few books fell in the reading room	Borrowed shares on the Amex rose to another record	borrowed shares on the amex rose to
Sonja Steptoe and David Wilson contributed to this article	Poverty remains far more widespread among blacks than other Americans	poverty remains far more widespread among blacks
The West Germans then took over and finally found Markus Hess	Nguyen Van Chan is living proof that old ways die hard	nguyen van chan is living proof
But slow sales forced Ford to kill the brand just last week	Ads for England are artsy and irreverent	ads for england artsy irreverent
Analysts expect further jitters this week	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and mounting insurance and equipment costs have been the undoing of resorts
The Pentagon is a haunted house	The new exchange drew instant recognition from an unwelcome quarter	the new exchange drew instant recognition
The Bakersfield Supermarket went out of business last May	We go from one to the other	fail to follow
Some abortion advocates have been asking themselves this very question	The deal would require approval by a majority of Jaguar shareholders	fail to follow
And she has this inexhaustible energy	The contract also provides for advanced billing and network management services	the contract also provides
No amount of hype will bring viewers back if the shows are weak	Right away you notice the following things about a Philip Glass concert	fail to follow
Sierra Tucson operates an addiction treatment center	Both are mining concerns	both are mining
She was as cool as a cucumber	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to the advertisers and
The outlook for corporate earnings is fairly bleak	He ticks off several major differences between now and two years ago	he off several major differences between now and two years ago
Help may be on the way	He sits down at the piano and plays	he sits down
Ashland had a loss	Most of us know a sucker	most of us know
William Coors is their uncle	Some abortion advocates have been asking themselves this very question	some abortion advocates have been asking themselves
The end of the marriage was at hand	The screen was a sea of red	sea of red
It blames most of these on Fatah	Rolled copper product sales were major contributors to overall sales growth	rolled copper sales major contributors overall sales growth
We had great success in Somalia	Illinois Company Investments had been trimming its ranks until last summer	illinois company investments had been trimming
The investors range from elderly widows to affluent professionals	Mazda makes the Tracer for Ford	mazda makes for ford
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	But the push for cleaner fuels is increasing the attractiveness of natural gas	but the push for cleaner fuels is increasing the attractiveness of gas
Help may be on the way	And earnings have been erratic	and earn
