demonstration	test_sentence	response
We go from one to the other	The company can go about its business	the company can go its business
The pilots argued that this triggered a pay raise for them	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said that one worker suffered permanent brain damage
It blames most of these on Fatah	One building in Palo Alto may be damaged beyond repair	one building in palo alto may damaged repair
This hurts the price of corporate bonds	The tape was on tv before the night was out	tape on tv
These revised figures also may explain some of the recent strength of the dollar	Many of his peers feel the same way	many of his peers feel the same
Motorola is fighting back against junk mail	The company also faces delisting by the National Association of Securities Dealers	the company also faces delisting
Most sleep on the floor	Michael Applebaum resigned after less than a year in the posts	michael applebaum resigned after less than a year
Both issues are among the most popular with individual investors	The move reflected the growing confidence of the revamped Supreme Soviet	the move reflected the
The film makers have couched this offensive idea in pretty packaging	Issues of insurance brokers were especially strong	issues of insurance brokers were strong
Another poked a hole in the heel of his shoe	Most of the telephone problems in the immediate aftermath stemmed from congestion	most of the telephone problems in the immediate aftermath stemmed from
Your story is an insult to the citizens of the Mississippi Delta	The machine began shipping at the end of last year	the machine began shipping at the end last year
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Several fund managers expect a rough market this morning before prices stabilize	several fund managers expect rough market this morning before prices stabilize
October is a critical month for the privatization program	She was as cool as a cucumber	she was as cool
Nissan created its quake ad in a weekend	The deal would require approval by a majority of Jaguar shareholders	fail to follow
Delayed financings also would affect the operations of many companies	Most of the loans in question are to Third World countries in South America	most loans in question to third world countries in south america
The outlook for corporate earnings is fairly bleak	The pressure for change will rise with costs	fail to follow
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Athena eventually acquired exclusive rights to the technology and currently is developing it	athena acquired exclusive rights to technology and developing it
The answer will be obvious	Yet the state alone sells seeds and machines	yet the state sells
Some equipment going to work is almost new	Unease is widespread among exchange members	unease is widespread among exchange
The two sides now are accusing each other of lying	They talked of the home run	they talked of the run
They lied to me on the recruiting trip	The pressure for change will rise with costs	the pressure for change
The pilots argued that this triggered a pay raise for them	There were many more	there were
Radio programs and books have followed the daily television show	The Arabs had merely oil	the arabs had oil
The most pressing problem was the suspension of options trading	Other companies are introducing related products	other companies are introducing
