demonstration	test_sentence	response
This is an index fund with a bet	People have been very respectful of each other	people have been respectful of each other
Your story is an insult to the citizens of the Mississippi Delta	The pool invested idle cash for many state agencies and local governments	fail to follow
Ski promotions have traditionally avoided the touchy issue of safety	Those include Rhin et Moselle Vie and Via Assurances	fail to follow
The film makers have couched this offensive idea in pretty packaging	Peter Pae in Pittsburgh contributed to this article	peter pae in pittsburgh
He does this in at least three of his solo pieces	Some nights he slept under his desk	some nights desk
The investors range from elderly widows to affluent professionals	Preparedness involves more than flashlights and fire alarms these days	preparedness involves more than and fire alarms these days
But the move lagged a stronger rise in New York Stock Exchange issues	The closely watched funds rate is what banks charge each other on overnight loans	the closely watched funds rate is what banks charge each other on
Your story is an insult to the citizens of the Mississippi Delta	One man wrapped several diamonds in the knot of his tie	one man wrapped diamonds in knot of tie
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Most analysts had expected a sharper decline after the steep rise in August	most analysts had expected decline after rise in august
Our teachers are not an important factor in our educational crisis	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	democrats had been negotiating with some republican congressional leaders on a compromise
These people have different agendas	Bond prices crept higher	bond prices crept
Only a few books fell in the reading room	They promised yet more for really good stuff	they promised yet more for really good
Loyalty lags most for utilitarian products like trash bags and batteries	Guarantee by Credit Suisse	guarantee by
Investors welcomed the move	And most vacationers still prefer a warm climate for their winter excursions	and most vacationers still prefer
But the Rockefeller investment is its largest	Rising operating expenses are another problem	rising operating expenses are
Loyalty lags most for utilitarian products like trash bags and batteries	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial because investors are the only source of market
Another poked a hole in the heel of his shoe	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies will replace the oil filler cap with
Other magazine publishing companies have been moving in the same direction	His hands sit farther apart on the keyboard	his hands sit
He has too readily swallowed the case for the activist law school culture	And no one was shouting	and no one
The company earns about half its revenue overseas and plans further expansion	The uncertainty is sending shivers through Brazilian financial markets	the uncertainty through brazilian financial markets
Radio programs and books have followed the daily television show	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle for customer loyalty is evident
Discouragement feeds on itself	Bond prices posted strong gains as investors went on a bargain hunt	bond prices gains
Only a few books fell in the reading room	But the production is the equal of any local program	fail to follow
Sonja Steptoe and David Wilson contributed to this article	Treasury prices ended mixed in light trading	treasury prices ended mixed
