demonstration	test_sentence	response
The bond market was unmoved by the economic statistics	The switch to the London market during such turbulent times is significant	the switch to the london market during such turbulent times is
Radio programs and books have followed the daily television show	Two more securities firms bowed to the outcry over program trading	two more securities firms bowed
The Senate will probably vote not long afterward	This is just not so	this is just not
Traders are already buckling their seat belts	It belonged to her grandfather	it belonged to her
The West Germans then took over and finally found Markus Hess	Only a few books fell in the reading room	only a few books fell
But the brand had trouble from the start	Compound yields assume reinvestment of dividends and that current yields continue for a year	compound yields assume reinvestment of dividends and that current yields continue for a
The two sides now are accusing each other of lying	There will be recreation and movie rooms	there will be
The rise matches that of the Dow Jones industrials this year	Their discomfort is a healthy sign for the rest of us	their discomfort is a healthy sign
An assassin in Colombia killed a federal judge on a Medellin street	This occurred partly because of more competition as the number of new businesses surged	this occurred partly because of more competition as the number of new businesses
William Coors is their uncle	The move reflected the growing confidence of the revamped Supreme Soviet	the move reflected the growing confidence
Some equipment going to work is almost new	Rates for the Wall Street Journal Reports will remain unchanged	rates for the wall street journal reports will
Percentage differences based on daily sales rate rather than sales volume	But the lack of lines became painfully apparent	but the lack of lines
The rise matches that of the Dow Jones industrials this year	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	officials at goldman sachs and salomon brothers were
Most sleep on the floor	Virtually every automotive analyst in New York showed up	virtually every automotive analyst in new york
Federal Paper Board sells paper and wood products	Steppenwolf needs the extra seats even more than the fly space	steppenwolf needs the
She was as cool as a cucumber	The gap between winners and laggards will grow	the gap between winners and
The infusion of activists can bring a clash of cultures	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded accusations about the packwood plan
The House version would raise slightly more	She bursts into tears and walks away	she bursts walks away
The woman had nearly died	Many small investors went for the safety of money market funds	many small investors went
The plan lacked a withdrawal timetable	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	officials at goldman sachs and salomon brothers were unavailable
Sierra Tucson operates an addiction treatment center	She now lives with relatives in Alabama	she now lives with relatives
The film makers have couched this offensive idea in pretty packaging	Sometimes repairs are out of the question	sometimes repairs
These people have different agendas	Farmers lay down before the bulldozers	farmers lay down
The investors range from elderly widows to affluent professionals	Most sleep on the floor	most on the floor
