demonstration	test_sentence	response
The West Germans then took over and finally found Markus Hess	It was down a little	it was down
We were out of the box	Many of his peers feel the same way	many feel same
Some abortion advocates have been asking themselves this very question	The resulting stockpiling has depressed the market	fail to follow
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	By the end of the century scientists had embraced the system	end of century scientists embraced system
The company develops and markets products for the food service industry	Local pollution problems require cheap energy and capital for their solution	local pollution problems require
Even claims against individuals and companies face significant roadblocks	October is a critical month for the privatization program	october critical month privatization program
And she has this inexhaustible energy	But even a little appeal has a lot of attraction these days	but even a little
It also lowered some air fares	The collagen corneal shield helps speed healing of the cornea after eye surgery	the collagen corneal shield helps
The appointments are part of a planned succession at the company	Not only Californians but all Americans would pay if this thing passed	not only americans would pay if this thing passed
Motorola is fighting back against junk mail	They lied to me on the recruiting trip	they lied to me on the recruiting
Utilities management is a major commercial niche	He was back in jail over the summer on shoplifting charges	he was back in jail
The Bakersfield Supermarket went out of business last May	Many small investors went for the safety of money market funds	many small investors went for the safety of money market
Your story is an insult to the citizens of the Mississippi Delta	Competition in the sale of complete bikes is heating up too	competition in sale of complete bikes heating up too
Loyalty lags most for utilitarian products like trash bags and batteries	But such skills were alien to Toni Johnson	fail to follow
This hurts the price of corporate bonds	Manville is a building and forest products concern	building and forest products concern
Delayed financings also would affect the operations of many companies	The metaphor of theater is not entirely coincidental	the metaphor of theater not entirely coincidental
But the Rockefeller investment is its largest	Confectionery products sales also had strong growth in the quarter	confectionery products sales also had
Federal Paper Board sells paper and wood products	Our teachers are not an important factor in our educational crisis	our teachers are not
Some abortion advocates have been asking themselves this very question	The answer seems perfectly clear	the answer seems perfectly
Ski promotions have traditionally avoided the touchy issue of safety	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute this shared loyalty to the similarity among brands
This hurts the price of corporate bonds	The Old Crowd is deeply concerned by the backlash from all this	the old crowd concerned
Our teachers are not an important factor in our educational crisis	The issue has been simmering for years	the issue has been simmering for
The Senate will probably vote not long afterward	Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	foreign auto makers tokyo motor show more seriously
The two sides now are accusing each other of lying	Your story was tasteless and insensitive	your story was
