original	label	prediction
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	happily repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	original owners happily repaid claim and took kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	original owners happily repaid claim and took kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	original owners happily repaid claim and took kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	owners happily repaid claim and took kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	happily repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim and took their kylix
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim and took their kylix
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim and took their kylix
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim and took their kylix
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim and took their kylix
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the owners repaid the claim and took their kylix home
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim and took their kylix
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	fail to follow
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners repaid the claim
The original owners happily repaid the claim and took their kylix home	The original owners happily repaid the claim and took their kylix home	the original owners happily repaid the claim
