demonstration	test_sentence	response
Both issues are among the most popular with individual investors	And his outlook improved after successful cataract surgery in August	and his outlook improved
The competitive sniping can get pretty petty at times	The lawyers are now in charge of our national security	the lawyers are now
The measure also includes spending cuts and increases in federal fees	Conference committees are breeding grounds for mischief	conference committees mischief
We go from one to the other	Your story is an insult to the citizens of the Mississippi Delta	your story insult citizens mississippi delta
We were out of the box	And it left mixed signals for London	and it left mixed signals
The Senate will probably vote not long afterward	Not even all the brokerage firms see clear sailing ahead	not all brokerage firms see clear sailing ahead
Expansion plans also include acquisitions in growing foreign markets	Tom Herman contributed to this article	tom herman contributed
We had great success in Somalia	The small changes in averages reflect generally unchanged yields at many major banks	the small changes in averages
And she has this inexhaustible energy	They do indeed want their own nation	they do
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	That caused a brief period of panic selling of stocks on the Big Board	that caused panic selling of stocks on the big board
The most pressing problem was the suspension of options trading	Other forms of red tape are more pervasive	other forms
He does this in at least three of his solo pieces	Enfield is a holding company with interests in manufacturing concerns	enfield holding company interests manufacturing concerns
Motorola is fighting back against junk mail	The end of the marriage was at hand	the end of the marriage was at
Our teachers are not an important factor in our educational crisis	No one around me was saying anything	no one around me was saying
Other network applications have very different goals	There is no rational justification for such behavior	there is no rational justification
Most of the loans in question are to Third World countries in South America	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash probably still leave the banks dissatisfied
The company earns about half its revenue overseas and plans further expansion	Accounting problems raise more knotty issues	accounting problems more knotty issues
Some equipment going to work is almost new	This pattern was particularly evident among more highly educated couples	fail to follow
We go from one to the other	Ski promotions have traditionally avoided the touchy issue of safety	ski promotions avoid safety
The trial begins today in federal court in Philadelphia	This of course led to disaster in New York City	this course led disaster in york city
Loyalty lags most for utilitarian products like trash bags and batteries	Expansion plans also include acquisitions in growing foreign markets	fail to follow
October is a critical month for the privatization program	Fund selling also picked up at that point	fund selling picked up
Help may be on the way	Competition in the sale of complete bikes is heating up too	competition heating up too
This hurts the price of corporate bonds	It also could convert glucose from farm wastes into edible protein	it also could
