demonstration	test_sentence	response
The appointments are part of a planned succession at the company	Some funds are posting yields far higher than the average	some funds are posting yields far higher than average
Help may be on the way	But they are stalwart socialists	but they are
Utilities management is a major commercial niche	The company paid five cents a share in April	the company paid
An assassin in Colombia killed a federal judge on a Medellin street	Other magazine publishing companies have been moving in the same direction	fail to follow
The measure also includes spending cuts and increases in federal fees	The gap between winners and laggards will grow	the gap winners laggards grow
Some found it on the screen of a personal computer	It recently introduced a line for the home market	it recently introduced a line
William Coors is their uncle	The coating segment also posted higher sales particularly in North America and Europe	the coating segment also posted higher sales
But the brand had trouble from the start	The house just settled right down into the ground	the house just settled right down into
Utilities management is a major commercial niche	So the senators must brace themselves	so the senators
And she has this inexhaustible energy	Nissan created its quake ad in a weekend	nissan created
Some found it on the screen of a personal computer	Industry observers expect a wide divergence in performance	industry observers expect a wide divergence
Sierra Tucson operates an addiction treatment center	Creative accounting is a hallmark of federal credit	creative accounting
Other network applications have very different goals	He expected as much	he expected
William Coors is their uncle	It also saves money	it also saves
Craig Torres and Anne Newman contributed to this article	The investors range from elderly widows to affluent professionals	the investors range from elderly widows to affluent
Athena eventually acquired exclusive rights to the technology and currently is developing it	The reason is simple	the reason is
Rents have soared along with house prices	The Vatican was in the red last year	the vatican was in the
Some abortion advocates have been asking themselves this very question	There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	there are a few ramshackle fishing towns with quiet atolls
The two sides now are accusing each other of lying	But trading risk stems from credit risk	but trading risk stems
These people have different agendas	But Mexico urgently needs more help	but mexico urgently needs
An American journalist now is standing trial in Namibia	The recent sharp stock market decline exacerbated those concerns	the recent sharp stock market decline
That cost rises in times of high market volatility	The Environmental Protection Agency is getting a lot out of the Superfund program	the environmental protection agency is getting a lot out of
The House version would raise slightly more	Shares of the new partnership would trade on an exchange like a stock	shares of the new partnership would trade
October is a critical month for the privatization program	The small changes in averages reflect generally unchanged yields at many major banks	the small changes in averages
