demonstration	test_sentence	response
He does this in at least three of his solo pieces	The rise matches that of the Dow Jones industrials this year	rise matches dow jones this year
He expects the price for that product to rise even more next year	It expects any impact on its business to be slight	it expects impact on business to be slight
Discouragement feeds on itself	An assassin in Colombia killed a federal judge on a Medellin street	assassin colombia killed judge
Delayed financings also would affect the operations of many companies	Sam Ramirez and his men are late	sam ramirez and his late
Help may be on the way	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang trouble overhead sales
Percentage differences based on daily sales rate rather than sales volume	My relationships with the British are totally different	my relationships with the british are totally
Even claims against individuals and companies face significant roadblocks	Help may be on the way	may be on the way
The appointments are part of a planned succession at the company	Every major maker offers computers with color displays	every maker offers computers with displays
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	He hit the lanes three years ago on the advice of his doctor	he hit the lanes on the advice of his doctor
Both issues are among the most popular with individual investors	It blames most of these on Fatah	it blames most of these
Radio programs and books have followed the daily television show	Some in Big Oil are easing the grip on their wallets	some in big oil are
Sierra Tucson operates an addiction treatment center	It is the New Journalism come to television	it is the new journalism come
Even claims against individuals and companies face significant roadblocks	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady deputy director russian research foundation london
This hurts the price of corporate bonds	One building in Palo Alto may be damaged beyond repair	one building damaged beyond repair
We do not depend on pharmaceutical companies for our support	He again urged passage of a constitutional amendment outlawing abortion	he again urged
Delayed financings also would affect the operations of many companies	But developers of four planned office towers cautioned that obstacles still remain	fail to follow
The Pentagon is a haunted house	Sierra Tucson operates an addiction treatment center	sierra tucson operates
The West Germans then took over and finally found Markus Hess	Developers are also eyeing the real estate portfolios of major corporations	developers are also eyeing the real estate portfolios
Federal Paper Board sells paper and wood products	None of the officials was available for comment	none of the officials
Craig Forman in London contributed to this article	President Bush signed a disaster declaration covering seven Northern California counties	bush signed a declaration covering seven counties
The competitive sniping can get pretty petty at times	An analyst cited weaker capital spending and exports	an analyst cited weaker capital spending
Ski promotions have traditionally avoided the touchy issue of safety	The Ways and Means Committee will hold a hearing on the bill next Tuesday	the ways and means committee will hold a hearing on bill next tuesday
Motorola is fighting back against junk mail	Stock prices slipped lower in moderate trading	stock prices slipped lower in
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Two hunters in the forest	two hunters forest
