demonstration	test_sentence	response
Delayed financings also would affect the operations of many companies	The company earns about half its revenue overseas and plans further expansion	the company earns about half revenue overseas and plans further expansion
The West Germans then took over and finally found Markus Hess	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady is deputy director
President Bush signed a disaster declaration covering seven Northern California counties	The rise matches that of the Dow Jones industrials this year	the rise matches that of the dow jones industrials
The third principal in the South Gardens adventure did have garden experience	Timber stocks got a big boost	timber stocks got
Other magazine publishing companies have been moving in the same direction	Some machines make charts for presentations	some machines make charts
The competitive sniping can get pretty petty at times	But weak car sales raise questions about future demand from the auto sector	but weak car sales raise
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The infusion of activists can bring a clash of cultures	the infusion of activists can bring clash of cultures
The embryo had progressed only to a clump of eight identical cells	The chimney is a pile of bricks on the front lawn	the chimney is
Another poked a hole in the heel of his shoe	Nerds and geeks sometimes find themselves a bit isolated at Harvard	fail to follow
The competitive sniping can get pretty petty at times	And my time has come	my time has
But the Rockefeller investment is its largest	The company expects all branches to reopen today	the company expects all branches
We do not depend on pharmaceutical companies for our support	State loan guarantees are rarely a source of controversy	state loan guarantees rarely
Craig Forman in London contributed to this article	Economists expected twice as large an increase	as large an increase
London shares closed moderately lower in thin trading	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features a robot carrying a woman
Investors welcomed the move	Continental Airlines is a unit of Texas Air Corp	continental airlines is a unit
Your story is an insult to the citizens of the Mississippi Delta	Slowing economies in some areas limit student choice	slowing economies in some areas limit student
The bond market was unmoved by the economic statistics	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces on
Even claims against individuals and companies face significant roadblocks	The appointments are part of a planned succession at the company	the appointments are part of a planned at the company
Another poked a hole in the heel of his shoe	Craig Torres and Anne Newman contributed to this article	craig torres and anne newman contributed
Utilities management is a major commercial niche	The company also makes optical character recognition equipment	the company also makes
London shares closed moderately lower in thin trading	The bank is now aggressively marketing retail services at its domestic branches	the bank is now marketing retail services at its domestic branches
It blames most of these on Fatah	He hit the lanes three years ago on the advice of his doctor	he hit lanes three years ago on advice doctor
The commercial was absolutely silent	Rates for the Wall Street Journal Reports will remain unchanged	rates for the wall street journal reports
He expects the price for that product to rise even more next year	Some economists expect further declines in investment spending	some economists expect further declines in spending
