demonstration	test_sentence	response
October is a critical month for the privatization program	The airline also named Mickey Foret as president	the airline also named
Utilities management is a major commercial niche	American institutional investors have never had a large appetite for Japanese equities	american institutional investors have never had
These people have different agendas	Both products were immensely popular	both products were
Both issues are among the most popular with individual investors	He had been president of the international operations	he had been president
No amount of hype will bring viewers back if the shows are weak	It also inevitably leaves a residue of shareholder lawsuits	also leaves residue of shareholder lawsuits
The outlook for corporate earnings is fairly bleak	But the outcome of a legal dispute almost always turns on the facts	the outcome of a legal dispute almost always turns on the facts
The West Germans then took over and finally found Markus Hess	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle for customer loyalty is evident
Your story is an insult to the citizens of the Mississippi Delta	Both Citicorp and Manufacturers Hanover reported earnings yesterday	both citicorp and manufacturers hanover reported yesterday
The Bakersfield Supermarket went out of business last May	He will remain on the Banc One board	fail to follow
Sonja Steptoe and David Wilson contributed to this article	But the new lens became the eye of a storm	but the new lens became the eye
Craig Torres and Anne Newman contributed to this article	But both the traders and the pilots remain interested in some transaction	but both the traders and the pilots remain interested in some
But slow sales forced Ford to kill the brand just last week	The two executives could hardly be more different	the two executives could hardly be different
The Senate will probably vote not long afterward	Individual prosperity inevitably would result	individual prosperity
Nobody has any credible estimate	The company reported good gains in all of its divisions	the company reported
Federal Paper Board sells paper and wood products	The metaphor of theater is not entirely coincidental	the metaphor of theater
Rents have soared along with house prices	The result is mistrust and criticism from all around	fail to follow
The most pressing problem was the suspension of options trading	It was all over the place	it was
And she has this inexhaustible energy	He was back in jail over the summer on shoplifting charges	he was back in jail
Some equipment going to work is almost new	The reason is simple	the reason is
Our teachers are not an important factor in our educational crisis	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to the advertisers and loses considerable revenue
Some found it on the screen of a personal computer	This pattern was particularly evident among more highly educated couples	this pattern was particularly evident among couples
They lied to me on the recruiting trip	One ad features a huge robot carrying a voluptuous woman in a faint	one ad robot woman faint
The competitive sniping can get pretty petty at times	Yet another political scandal is racking Japan	yet another political scandal is
William Coors is their uncle	Help may be on the way	may be on the way
