demonstration	test_sentence	response
The appointments are part of a planned succession at the company	The dollar posted gains in quiet trading as concerns about equities abated	the dollar gains quiet trading concerns equities abated
The Bakersfield Supermarket went out of business last May	The market has grown relatively quiet since the China crisis	the market has grown relatively quiet
The two sides now are accusing each other of lying	We put some orders together	we put
The Pentagon is a haunted house	There was no appreciable market impact from the California earthquake	there was no appreciable market impact
Loyalty lags most for utilitarian products like trash bags and batteries	No amount of hype will bring viewers back if the shows are weak	no amount of hype will bring viewers back if the shows are
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	The plan would impose a brief freeze on physician fees next year	the plan would impose a freeze on physician fees next year
The trial begins today in federal court in Philadelphia	The protesters point out that Galileo also could crash to Earth then	fail to follow
Nissan created its quake ad in a weekend	Turkey in any event is long past it	turkey long past
Loyalty lags most for utilitarian products like trash bags and batteries	The centers normally are closed through the weekend	the centers normally are closed through
The competitive sniping can get pretty petty at times	The stock market reacted strongly to the news	the stock market reacted
Nissan created its quake ad in a weekend	Retailers could get a boost this year from the calendar	retailers could get a boost this year
Nissan created its quake ad in a weekend	Both companies are regional carriers in the Southwest	both companies regional carriers southwest
She was as cool as a cucumber	The prices of most livestock futures contracts had dropped sharply Monday	the prices of most livestock futures contracts had dropped sharply
Craig Torres and Anne Newman contributed to this article	By the end of the century scientists had embraced the system	by end of century scientists embraced system
Ski promotions have traditionally avoided the touchy issue of safety	But the push for cleaner fuels is increasing the attractiveness of natural gas	but the push for cleaner fuels is increasing the attractiveness of gas
Help may be on the way	They note that stocks experienced volatile swings long before futures	they note that stocks volatile swings before futures
Another poked a hole in the heel of his shoe	Now it is their fellow Turks arriving as refugees from Bulgaria	now it is their fellow turks arriving
This is an index fund with a bet	Baskets of roses and potted palms adorned his bench	baskets of roses and potted palms adorned his
The company develops and markets products for the food service industry	All this is causing convulsions in professional football	all this causing convulsions
Delayed financings also would affect the operations of many companies	Both companies are regional carriers in the Southwest	both companies regional carriers southwest
Athena eventually acquired exclusive rights to the technology and currently is developing it	The unions and the company last week agreed to mediation	the unions and the company last week agreed to
It blames most of these on Fatah	The charge on loans to depository institutions by the New York Federal Reserve Bank	the charge on loans to depository institutions by new york fed
Total return is price changes plus interest income	Prosecutors in Miami received yet another setback	fail to follow
Ashland had a loss	President Bush signed a disaster declaration covering seven Northern California counties	president bush signed a disaster declaration
