demonstration	test_sentence	response
London shares closed moderately lower in thin trading	The prices of most livestock futures contracts had dropped sharply Monday	the prices of most livestock futures contracts had dropped sharply
Delayed financings also would affect the operations of many companies	He softened the talk about a recession	fail to follow
And she has this inexhaustible energy	The judge wrote again	the judge
Federal Paper Board sells paper and wood products	Some of these ideas are again under consideration in Congress	some of these ideas are again
Federal Paper Board sells paper and wood products	Many other brokerage firms had similarly bullish views	many other brokerage firms had
The competitive sniping can get pretty petty at times	The company just went public earlier this month	the company just went
Most of the loans in question are to Third World countries in South America	The red granite mausoleum draws thousands of visitors daily	red granite mausoleum draws visitors daily
Loyalty lags most for utilitarian products like trash bags and batteries	His hands sit farther apart on the keyboard	fail to follow
Some even see a silver lining in the dark clouds	Farmers lay down before the bulldozers	farmers lay down before
Craig Forman in London contributed to this article	The British government also strongly opposes the charter in its current form	the charter in its current form
Your story is an insult to the citizens of the Mississippi Delta	The small changes in averages reflect generally unchanged yields at many major banks	the small changes in averages reflect generally unchanged yields at many banks
William Coors is their uncle	Their verdict on real estate is almost the same	their verdict on real estate
She was as cool as a cucumber	This measure had dropped sharply in August	this measure had dropped sharply
The measure also includes spending cuts and increases in federal fees	Preparedness involves more than flashlights and fire alarms these days	preparedness involves more than flashlights and alarms these days
Discouragement feeds on itself	The two sides now are accusing each other of lying	the two sides now are accusing
Most sleep on the floor	Guarantee by Credit Suisse	guarantee by
William Coors is their uncle	Analysts expect further jitters this week	analysts expect
Nobody has any credible estimate	Fear is the father of panic	fear is
Total return is price changes plus interest income	But weak car sales raise questions about future demand from the auto sector	but car sales raise questions about demand
Some abortion advocates have been asking themselves this very question	Most expect the decline in New York stock prices to continue this week	most expect the decline in new york stock prices to continue
The legal fight was the subject of a Wall Street Journal story yesterday	Prices were mixed in Zurich and lower in Stockholm	prices were mixed in zurich and lower
Craig Torres and Anne Newman contributed to this article	The plan would impose a brief freeze on physician fees next year	the plan would impose a brief freeze on physician fees
This is an index fund with a bet	The outlook for corporate earnings is fairly bleak	the outlook for corporate earnings is fairly
Some even see a silver lining in the dark clouds	The pilots argued that this triggered a pay raise for them	the pilots argued that this triggered a pay raise
