demonstration	test_sentence	response
It also lowered some air fares	Most analysts had expected a sharper decline after the steep rise in August	most analysts had expected
This hurts the price of corporate bonds	Lead underwriter to the issue is Toronto Dominion Securities Inc	toronto dominion securities inc
The Bakersfield Supermarket went out of business last May	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed the action in them largely to defensive positioning
Athena eventually acquired exclusive rights to the technology and currently is developing it	Brand loyalty was stronger among older consumers in the Journal survey	fail to follow
The most pressing problem was the suspension of options trading	But the utility may not continue next year	but the utility
The Pentagon is a haunted house	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is
Delayed financings also would affect the operations of many companies	Developers are also eyeing the real estate portfolios of major corporations	developers are also eyeing the real estate of major corporations
Delayed financings also would affect the operations of many companies	Both the Peasants and Rural Solidarity are forming new political parties for farmers	both peasants rural solidarity forming new political parties farmers
Investors welcomed the move	But there is no solid evidence that the Khmer Rouge have changed	but there is no solid evidence
The answer will be obvious	The reason is simple	the reason is
An American journalist now is standing trial in Namibia	The June killings magnified the problems	the june killings magnified
An American journalist now is standing trial in Namibia	Every major maker offers computers with color displays	every major maker offers computers
That cost rises in times of high market volatility	Whether she can meet that ambitious goal is still far from certain	whether she can meet that ambitious goal is still
Sierra Tucson operates an addiction treatment center	The bank is now aggressively marketing retail services at its domestic branches	the bank is now aggressively marketing
We do not depend on pharmaceutical companies for our support	The Old Crowd is deeply concerned by the backlash from all this	the old crowd concerned
The pilots argued that this triggered a pay raise for them	Judges will write the real bill as suits roll through the courts	fail to follow
Discouragement feeds on itself	They note that stocks experienced volatile swings long before futures	they note stocks swings before futures
Some even see a silver lining in the dark clouds	Whether she can meet that ambitious goal is still far from certain	whether she can meet that ambitious goal is still far from
But slow sales forced Ford to kill the brand just last week	But such skills were alien to Toni Johnson	but skills alien to toni johnson
But slow sales forced Ford to kill the brand just last week	The end of the marriage was at hand	end of marriage at hand
Some even see a silver lining in the dark clouds	Local pollution problems require cheap energy and capital for their solution	local pollution problems require cheap energy and capital for their
But the brand had trouble from the start	Every major maker offers computers with color displays	every major maker offers computers with color
Sierra Tucson operates an addiction treatment center	Senator Byrd is chairman of the Appropriations Committee	senator byrd is chairman
Utilities management is a major commercial niche	Such armor crushes the soldier	such armor
