demonstration	test_sentence	response
Utilities management is a major commercial niche	Judges will write the real bill as suits roll through the courts	judges will write the real bill
Sierra Tucson operates an addiction treatment center	This pattern was particularly evident among more highly educated couples	this pattern evident among couples
Some found it on the screen of a personal computer	Some business analysts blame the problem on tough competition in the insurance market	some blame problem on competition
He expects the price for that product to rise even more next year	Lawmakers in both houses support the higher level	fail to follow
Delayed financings also would affect the operations of many companies	But many proponents of Filipino see resistance to the language finally crumbling	but proponents of filipino see resistance to the language finally crumbling
The infusion of activists can bring a clash of cultures	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	on the frankfurt stock exchange tumbled in heavy trading
The House version would raise slightly more	Some economists expect further declines in investment spending	some economists expect further declines
Expansion plans also include acquisitions in growing foreign markets	The figures are at seasonally adjusted annual rates in trillions of dollars	the figures are at seasonally adjusted annual rates in
Some equipment going to work is almost new	Some funds are posting yields far higher than the average	some funds are posting yields
The appointments are part of a planned succession at the company	The red granite mausoleum draws thousands of visitors daily	the red granite mausoleum draws visitors daily
No amount of hype will bring viewers back if the shows are weak	The above represents a triumph of either apathy or civility	above represents triumph of apathy or civility
But the Rockefeller investment is its largest	The House bill also distorts economic efficiency in all sorts of perverse ways	the house bill also distorts economic efficiency
The two sides now are accusing each other of lying	That has outraged some fans	that has
He has too readily swallowed the case for the activist law school culture	The great silver clouds on the horizon build themselves on the pale water	the clouds horizon water
The Pentagon is a haunted house	Corn futures prices rose slightly while wheat prices settled mixed	corn futures prices rose slightly
It also lowered some air fares	But there are no scientific data on this question	but there are no
The bond market was unmoved by the economic statistics	Professionals dominated municipal trading throughout the session	professionals dominated municipal trading throughout
The outlook for corporate earnings is fairly bleak	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span has provoked surprise and anger among officials
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The position of chief operating officer is new	fail to follow
These people have different agendas	This kind of theater was new to us	this kind of theater
It blames most of these on Fatah	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and insurance costs undo many resorts
The Pentagon is a haunted house	The carriers were competing fiercely for market share	the carriers were fiercely for market share
But the move lagged a stronger rise in New York Stock Exchange issues	Confectionery products sales also had strong growth in the quarter	confectionery products sales also had strong growth in the
We go from one to the other	Cost is a key consideration because of the global sweep of the financial markets	cost key consideration global financial markets
