demonstration	test_sentence	response
Both issues are among the most popular with individual investors	Two more securities firms bowed to the outcry over program trading	two firms bowed to outcry
Athena eventually acquired exclusive rights to the technology and currently is developing it	Talk show hosts quickly change the topic	talk show hosts quickly change the
Demand will come first from programming production companies and then from television stations	The mining zone has thus remained one of the most desolate places in Africa	the mining zone has thus remained one of the most desolate places in
The embryo had progressed only to a clump of eight identical cells	Strong farmer selling over the weekend also weighed on prices	strong farmer selling
But the brand had trouble from the start	Officials at Mellon Capital were unavailable for comment	officials at mellon capital were unavailable for
Craig Torres and Anne Newman contributed to this article	But the firm has never had a day like yesterday	but the firm has never had a day like
An American journalist now is standing trial in Namibia	Some machines make charts for presentations	some machines make charts
Only a few books fell in the reading room	Since then she has become wealthy	since then she has become
The company develops and markets products for the food service industry	The East German economy is strong compared with other East bloc nations	the east german economy is strong compared with other
The company earns about half its revenue overseas and plans further expansion	Then he would move his movement to Europe	then he move his movement to europe
President Bush signed a disaster declaration covering seven Northern California counties	Opponents of the cut are playing hardball	opponents of the cut
An assassin in Colombia killed a federal judge on a Medellin street	Baskets of roses and potted palms adorned his bench	baskets of roses and potted palms adorned his
The appointments are part of a planned succession at the company	He visits the same department every two or three weeks	he visits department every two or three weeks
Even claims against individuals and companies face significant roadblocks	But the chain is quickly realizing the pitfalls of such endorsements	but the chain is realizing of such endorsements
But the move lagged a stronger rise in New York Stock Exchange issues	It also found them rising much more in the Northeast than elsewhere	it also found them rising much more in the northeast than
The company develops and markets products for the food service industry	Many of his peers feel the same way	many of his peers feel the same
The Pentagon is a haunted house	He sits down at the piano and plays	he sits down
These people have different agendas	The fallout for investors lately has been painful	the fallout for investors lately
Utilities management is a major commercial niche	Acting sometimes falls flat	acting sometimes
President Bush signed a disaster declaration covering seven Northern California counties	The joke here is that the Giants lost by de fault	the joke here is that the giants lost
The plan lacked a withdrawal timetable	Then he would move his movement to Europe	then he would move his movement
We had great success in Somalia	The competitive sniping can get pretty petty at times	the competitive sniping
Ashland had a loss	Both companies will replace the oil filler cap with a ventilated oil filler cap	both companies will replace the oil filler cap
Only a few books fell in the reading room	Large pockets of poverty still exist	fail to follow
