demonstration	test_sentence	response
The pilots argued that this triggered a pay raise for them	But its surprising progress so far holds important lessons for companies in trouble	but its surprising progress so far holds
The plan lacked a withdrawal timetable	It has happened before	it has happened
Nobody has any credible estimate	Poachers would control the underground trade	poachers would
Utilities management is a major commercial niche	He is warm and polished before a Puerto Rican Congress in Asbury Park	he is warm and polished
Investors welcomed the move	Some banks actually boosted yields on the shortest term CDs in the latest week	some banks boosted yields
Some found it on the screen of a personal computer	Yet he has proved more resilient than any of them	yet he has proved more resilient
The Bakersfield Supermarket went out of business last May	Drug companies lost a major liability case	drug companies lost a major liability
The Bakersfield Supermarket went out of business last May	The bank is now aggressively marketing retail services at its domestic branches	fail to follow
Some found it on the screen of a personal computer	Yet these figures show only the most visible part of the problem	yet these figures show only the most visible part
Craig Torres and Anne Newman contributed to this article	But trading risk stems from credit risk	but trading risk stems from
It also lowered some air fares	The increased demand would normalize trading and stabilize prices	the increased demand
Some even see a silver lining in the dark clouds	The great silver clouds on the horizon build themselves on the pale water	the great silver clouds on the horizon build themselves on
We were out of the box	The charge on loans to brokers on stock exchange collateral	the charge on loans
The pilots argued that this triggered a pay raise for them	But such spots can be too soft	but such spots can be
The company develops and markets products for the food service industry	Every major maker offers computers with color displays	every major maker offers computers
The competitive sniping can get pretty petty at times	German and Dutch investors reportedly loaded up on Kellogg Co	german and dutch investors reportedly
Rents have soared along with house prices	Stock prices finished about unchanged Friday in quiet expiration trading	stock prices finished about unchanged friday in quiet trading
These revised figures also may explain some of the recent strength of the dollar	German and Dutch investors reportedly loaded up on Kellogg Co	german and dutch investors
Ski promotions have traditionally avoided the touchy issue of safety	Dow Jones is the publisher of The Wall Street Journal	fail to follow
Athena eventually acquired exclusive rights to the technology and currently is developing it	But gripes run the gamut	but gripes run
Percentage differences based on daily sales rate rather than sales volume	Shares of the new partnership would trade on an exchange like a stock	shares trade like stock
Analysts expect further jitters this week	Whittle has met some resistance	whittle has met resistance
No amount of hype will bring viewers back if the shows are weak	Opponents show that there are already more funds available than commendable reform efforts	show that there are already more funds available than commendable reform efforts
Another poked a hole in the heel of his shoe	Congressmen raised the issue yesterday at a hearing	congressmen raised the issue yesterday
