demonstration	test_sentence	response
The woman had nearly died	Traders can vary their strategies and execute their orders in any one of them	traders can vary their strategies and execute their orders
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	State loan guarantees are rarely a source of controversy	loan guarantees are rarely a source of controversy
Sierra Tucson operates an addiction treatment center	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money loses revenue and prestige
The Pentagon is a haunted house	Each company worries that the other is becoming too powerful and too vertically integrated	each company worries that the other is
That cost rises in times of high market volatility	The put establishes a minimum selling price for the stock during its life	the put establishes a minimum selling price for the stock
The film makers have couched this offensive idea in pretty packaging	Florida National said yesterday that it remains committed to the merger	florida national committed merger
Ski promotions have traditionally avoided the touchy issue of safety	This pattern was particularly evident among more highly educated couples	this pattern was particularly evident among more educated couples
Craig Forman in London contributed to this article	Maybe it was their peculiar sense of history	their peculiar sense of history
The trial begins today in federal court in Philadelphia	The Old Crowd is deeply concerned by the backlash from all this	the old crowd is concerned by the backlash from all this
The company also faces delisting by the National Association of Securities Dealers	That lawsuit is still pending	lawsuit pending
President Bush signed a disaster declaration covering seven Northern California counties	That structural lack is crucial because investors are the only source of market liquidity	that structural lack is crucial
An assassin in Colombia killed a federal judge on a Medellin street	Every major maker offers computers with color displays	every major maker offers computers with color
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Delayed financings also would affect the operations of many companies	delayed financings affect operations of companies
An assassin in Colombia killed a federal judge on a Medellin street	Some found it on the screen of a personal computer	fail to follow
The rise matches that of the Dow Jones industrials this year	So the Federal Reserve is an attractive target for complaint by politicians	so the federal reserve is target for complaint by politicians
The outlook for corporate earnings is fairly bleak	The majority of the bikes never even make it into the high country	the bikes never even make it into the high country
Other network applications have very different goals	The owners meet again tomorrow	owners meet tomorrow
Nissan created its quake ad in a weekend	The Environmental Protection Agency is getting a lot out of the Superfund program	the environmental protection agency is getting a lot
The commercial was absolutely silent	The post had been vacant for more than a year	the post had been
Only a few books fell in the reading room	Both companies are regional carriers in the Southwest	both companies are regional carriers
Most of the loans in question are to Third World countries in South America	The collagen corneal shield helps speed healing of the cornea after eye surgery	fail to follow
The pilots argued that this triggered a pay raise for them	The company is active in office and residential development in New York	the company is active
Help may be on the way	Reynolds is the third big aluminum company since Friday to report disappointing earnings	reynolds is the third big aluminum company since friday to report
October is a critical month for the privatization program	This hurts the price of corporate bonds	this hurts
