demonstration	test_sentence	response
This hurts the price of corporate bonds	Other temperature data show similar unexplained swings	other temperature data
Sierra Tucson operates an addiction treatment center	Steppenwolf needs the extra seats even more than the fly space	steppenwolf needs extra seats fly space
An assassin in Colombia killed a federal judge on a Medellin street	Brand loyalty was stronger among older consumers in the Journal survey	brand loyalty was stronger among older consumers in
Utilities management is a major commercial niche	It shows a boy hurling rocks at a street lamp	it shows a boy
Most sleep on the floor	Turkey in any event is long past it	turkey in any event is long past
They lied to me on the recruiting trip	The market has grown relatively quiet since the China crisis	the market quiet
The competitive sniping can get pretty petty at times	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept
Some equipment going to work is almost new	Ads for England are artsy and irreverent	ads for england are
That cost rises in times of high market volatility	Virtually every automotive analyst in New York showed up	virtually every showed up
They lied to me on the recruiting trip	But New York City general obligation bonds came under selling pressure	but new york city
Investors welcomed the move	An analyst cited weaker capital spending and exports	an analyst cited
The two sides now are accusing each other of lying	It also could convert glucose from farm wastes into edible protein	it also could
Only a few books fell in the reading room	Unease is widespread among exchange members	unease is widespread among exchange
Most of the loans in question are to Third World countries in South America	The fallout for investors lately has been painful	fallout for investors lately painful
The House version would raise slightly more	You built your career on prejudice and hate	you built career prejudice hate
And she has this inexhaustible energy	The two sides also traded accusations about the cost of the Packwood plan	the two sides also traded accusations about the cost of the plan
Ski promotions have traditionally avoided the touchy issue of safety	The robberies also have set off a controversy involving the airlines	the robberies also have off a controversy involving the airlines
Even claims against individuals and companies face significant roadblocks	Laurie McGinley contributed to this article	laurie contributed to this article
Craig Forman in London contributed to this article	Every major maker offers computers with color displays	every major maker offers computers with displays
The West Germans then took over and finally found Markus Hess	Some economists expect further declines in investment spending	some economists expect further declines
The company also faces delisting by the National Association of Securities Dealers	Other temperature data show similar unexplained swings	other temperature data show
Both issues are among the most popular with individual investors	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has
Most sleep on the floor	And their suspicions of each other run deep	and their suspicions of each other run
Your story is an insult to the citizens of the Mississippi Delta	The thrift and the holders had suspended their lawsuits as part of the agreement	the thrift and the holders had suspended lawsuits as part of agreement
