demonstration	test_sentence	response
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The dispute was the subject of a Wall Street Journal article in August	fail to follow
Even claims against individuals and companies face significant roadblocks	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval by environmental regulators
Sonja Steptoe and David Wilson contributed to this article	It is also planning another night of original series	fail to follow
Demand will come first from programming production companies and then from television stations	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features a huge robot carrying a voluptuous woman in a
The West Germans then took over and finally found Markus Hess	But even that goal may prove optimistic	but even that goal may prove
The company earns about half its revenue overseas and plans further expansion	Since then she has become wealthy	since then she wealthy
Utilities management is a major commercial niche	An American journalist now is standing trial in Namibia	an american journalist now
That cost rises in times of high market volatility	But the brand had trouble from the start	but the brand had trouble
The company develops and markets products for the food service industry	But then the noise turned into a roar	but then the noise turned into
But the move lagged a stronger rise in New York Stock Exchange issues	Not to mention the incursion of imports	not to mention the incursion of
Most sleep on the floor	Deutsche Bank has actively sought a French acquisition for at least two years	deutsche bank has actively sought a french acquisition for at least two
Ashland had a loss	The excess supply pushed gasoline prices down in that period	the excess supply pushed gasoline prices
Rents have soared along with house prices	It also adds to the mystery of the venture	it also adds to the mystery of the
But the brand had trouble from the start	The failed rights issue also should have a modest impact on British Air shares	the failed rights issue also should have a modest impact on british air
The embryo had progressed only to a clump of eight identical cells	The carriers were competing fiercely for market share	the carriers were
The film makers have couched this offensive idea in pretty packaging	Some industry groups consistently weather the storm better than others	some industry groups consistently weather the storm
The trial begins today in federal court in Philadelphia	And perhaps with good reason	and perha with good reason
The end of the marriage was at hand	Soaring rights fees will lead to an even greater clutter of commercials	soaring fees will lead to clutter of commercials
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Conversation was subdued as most patrons watched the latest market statistics on television	conversation was subdued as most patrons watched television
The pilots argued that this triggered a pay raise for them	The above represents a triumph of either apathy or civility	the above represents a triumph
This hurts the price of corporate bonds	Yet another political scandal is racking Japan	another scandal japan
Craig Torres and Anne Newman contributed to this article	Abortion via the pill is far more of an ordeal than conventional surgical abortion	fail to follow
Most of the loans in question are to Third World countries in South America	The selling by money managers and individual investors is turning traders bearish as well	the selling turning traders bearish as well
The pilots argued that this triggered a pay raise for them	The finding riveted medicine	the finding riveted
