demonstration	test_sentence	response
This is an index fund with a bet	The prices of most livestock futures contracts had dropped sharply Monday	the prices of most livestock futures contracts had dropped sharply
It also lowered some air fares	But Middle East supplies were growing in importance	but middle east
Analysts expect further jitters this week	Opponents of the cut are playing hardball	opponents of the cut
The embryo had progressed only to a clump of eight identical cells	Glenn Hall contributed to this article	glenn hall
The West Germans then took over and finally found Markus Hess	But funds generally are better prepared this time around	but funds generally
Our teachers are not an important factor in our educational crisis	The Ways and Means Committee will hold a hearing on the bill next Tuesday	the ways and means committee will hold a hearing on the bill
The pilots argued that this triggered a pay raise for them	Companies added capacity furiously	companies added capacity
The embryo had progressed only to a clump of eight identical cells	Prospective competition is one problem	prospective competition
Ashland had a loss	Brooks Brothers is also remodeling its stores	brooks brothers is also remodeling
Another poked a hole in the heel of his shoe	They promised yet more for really good stuff	they promised yet more for really good
The Senate will probably vote not long afterward	Americans place native or native speakers in charge of subsidiaries overseas	americans place native speakers in charge overseas
The most pressing problem was the suspension of options trading	The woman won the bet	the woman
Most of the loans in question are to Third World countries in South America	That brought a chain reaction in the industry	that brought chain reaction in industry
October is a critical month for the privatization program	The future of the forest remains uncertain	the future of the forest
We had great success in Somalia	Expansion plans also include acquisitions in growing foreign markets	expansion plans
Sierra Tucson operates an addiction treatment center	The stock market reacted strongly to the news	stock market reacted
The House version would raise slightly more	The test may come today	test today
Other magazine publishing companies have been moving in the same direction	Sunbelt foreclosed on the ranch	sunbelt foreclosed
We do not depend on pharmaceutical companies for our support	Labor problems top the list	labor problems
Demand will come first from programming production companies and then from television stations	The same factors limiting demand for office space have affected retailing	the same factors limiting demand for office space have affected
The commercial was absolutely silent	But such spots can be too soft	but such spots can
The Senate will probably vote not long afterward	There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	few fishing towns quiet houses nearby
The House version would raise slightly more	That caused a brief period of panic selling of stocks on the Big Board	that caused panic selling of stocks
And she has this inexhaustible energy	Prices of Treasury bonds tumbled in moderate to active trading	prices of treasury bonds
