demonstration	test_sentence	response
The rise matches that of the Dow Jones industrials this year	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept
Discouragement feeds on itself	Shares of three brokerage firms rose after they reported earnings	shares rose
And she has this inexhaustible energy	West German bond prices ended lower after a day of aimless trading	west german bond prices ended
Our teachers are not an important factor in our educational crisis	He temporarily abandoned his search for the Reuters shares	he temporarily abandoned his search for the reuters
He does this in at least three of his solo pieces	But the production is the equal of any local program	but production equal local program
Most of the loans in question are to Third World countries in South America	Next year may see a drop of one percentage point	next year may see drop one percentage point
The bond market was unmoved by the economic statistics	Names are resigning at an even faster pace this year	names are resigning at an even faster pace
Delayed financings also would affect the operations of many companies	But the outcome of a legal dispute almost always turns on the facts	but the outcome of a legal dispute almost always turns on facts
The bond market was unmoved by the economic statistics	We cruise toward another set of pilings	we cruise toward another
Delayed financings also would affect the operations of many companies	The prices of most livestock futures contracts had dropped sharply Monday	the prices of most livestock futures contracts had dropped monday
Loyalty lags most for utilitarian products like trash bags and batteries	Never once did she gasp for air or mop her brow	never once did she gasp for air or mop her
Total return is price changes plus interest income	But in this case the needle has a very sharp point	but in this case needle sharp point
The outlook for corporate earnings is fairly bleak	Four of those insiders sold more than half their holdings	four insiders sold more than half holdings
Traders are already buckling their seat belts	This is partly due to the particular demands of the crop	this is partly due to the particular demands
The West Germans then took over and finally found Markus Hess	And he added that manufactured goods exports are still rising	and he added that still rising
Sonja Steptoe and David Wilson contributed to this article	Rival gangs have turned cities into combat zones	rival gangs have turned cities into combat
The plan lacked a withdrawal timetable	Advertisers are showing interest	fail to follow
Craig Torres and Anne Newman contributed to this article	There is a lot of waste	there is a lot of
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	Issues of insurance brokers were especially strong	issues were especially strong
Other network applications have very different goals	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to advertisers and loses
The measure also includes spending cuts and increases in federal fees	Friday brings the final count on October auto sales	friday brings the final count on october sales
Nissan created its quake ad in a weekend	The Chicago exchanges also are working on such a device	chicago exchanges working device
Nissan created its quake ad in a weekend	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed mixed
Both issues are among the most popular with individual investors	Details of credit enhancements vary widely from issue to issue	details vary issue to issue
