demonstration	test_sentence	response
It blames most of these on Fatah	But the push for cleaner fuels is increasing the attractiveness of natural gas	but push for cleaner fuels increasing attractiveness natural gas
Some even see a silver lining in the dark clouds	Steppenwolf needs the extra seats even more than the fly space	steppenwolf needs the extra seats even more than the
Your story is an insult to the citizens of the Mississippi Delta	The husky blond guide with the Aggie cap twists his face in mock fury	the husky blond guide with the aggie cap twists his face in fury
Craig Torres and Anne Newman contributed to this article	Inflation is at record levels	inflation record levels
That cost rises in times of high market volatility	This of course led to disaster in New York City	this led to disaster in new york city
Radio programs and books have followed the daily television show	The issues of companies with ties to the junk bond market also tumbled Friday	the issues of companies friday
This hurts the price of corporate bonds	Maybe it was their peculiar sense of history	maybe it was
Our teachers are not an important factor in our educational crisis	Laurie McGinley contributed to this article	laurie mcginley contributed to
The company earns about half its revenue overseas and plans further expansion	Trading volume was only modestly higher than normal	trading volume was higher than normal
October is a critical month for the privatization program	But the move lagged a stronger rise in New York Stock Exchange issues	but the move
Sierra Tucson operates an addiction treatment center	Shares of three brokerage firms rose after they reported earnings	fail to follow
William Coors is their uncle	Prices were mixed in Zurich and lower in Stockholm	prices were mixed
The competitive sniping can get pretty petty at times	He expects Citicorp to take a similar step this year	he expects citicorp
Most of the loans in question are to Third World countries in South America	The joke here is that the Giants lost by de fault	joke giants lost default
Some even see a silver lining in the dark clouds	Other scandal survivors are sometimes the best source of solace	other scandal survivors sometimes best source solace
He has too readily swallowed the case for the activist law school culture	The report of the bankruptcy filing stunned Hollywood executives and investors	the report
Other network applications have very different goals	The main reason remains weather	main reason weather
The film makers have couched this offensive idea in pretty packaging	The youthful audience for Saturday programming is no longer dependent on the networks	the youthful audience for saturday programming
Investors welcomed the move	Preparedness involves more than flashlights and fire alarms these days	preparedness involves
Athena eventually acquired exclusive rights to the technology and currently is developing it	Not that oil suddenly is a sure thing again	not that oil suddenly is
The woman had nearly died	That caused a brief period of panic selling of stocks on the Big Board	that caused panic selling of stocks
An assassin in Colombia killed a federal judge on a Medellin street	Now there are many cars for every purse and purpose	now there are many cars for every
Investors welcomed the move	They long made little effort here	they long made little effort
Motorola is fighting back against junk mail	This kind of theater was new to us	this kind of theater was new to
