demonstration	test_sentence	response
We do not depend on pharmaceutical companies for our support	His credentials are excellent for the task	his credentials are
The Senate will probably vote not long afterward	Those current holders would also receive minority interests in the new company	those current holders would also receive
October is a critical month for the privatization program	The estimate includes the results of new stores	the estimate includes
Craig Forman in London contributed to this article	But weak car sales raise questions about future demand from the auto sector	weak car sales raise questions about future demand from the auto sector
The end of the marriage was at hand	The small changes in averages reflect generally unchanged yields at many major banks	the changes reflect unchanged yields at banks
The woman had nearly died	a nun raising some lovable orphans	nun raising orphans
The answer will be obvious	The answer seems perfectly clear	the answer seems clear
October is a critical month for the privatization program	The contract also provides for advanced billing and network management services	the contract also provides
These people have different agendas	But they fell sharply	but they fell
But the brand had trouble from the start	The post had been vacant for more than a year	the post had been vacant for more than a
October is a critical month for the privatization program	Other analysts are nearly as pessimistic	other analysts
Other forms of red tape are more pervasive	The pilots argued that this triggered a pay raise for them	fail to follow
It also lowered some air fares	Nothing seems hard here	nothing seems
Some equipment going to work is almost new	In most cases damage to company facilities and operations was minimal	in most cases damage to company facilities and operations was
Nobody has any credible estimate	Miss Brady is deputy director of the Russian Research Foundation in London	miss brady is
Nobody has any credible estimate	And his outlook improved after successful cataract surgery in August	and his outlook improved
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Books and tapes all over my room	books and tapes my room
Our teachers are not an important factor in our educational crisis	The issue here may be the soundness of the guarantee	the issue here may be the soundness of the
The company earns about half its revenue overseas and plans further expansion	Estimated volume was five million ounces	volume was five million ounces
He expects the price for that product to rise even more next year	The tape was on tv before the night was out	the tape was on tv before night out
Ski promotions have traditionally avoided the touchy issue of safety	That went over the permissible line for warm and fuzzy feelings	that went over the permissible line for fuzzy feelings
The plan lacked a withdrawal timetable	But readers may well feel the pangs of recognition	fail to follow
The Pentagon is a haunted house	States are following suit	states are
Most of the loans in question are to Third World countries in South America	Market conditions point to even lower prices next year	market conditions point even lower prices next year
