demonstration	test_sentence	response
We were out of the box	Some nights he slept under his desk	some nights he slept
Ashland had a loss	Every major maker offers computers with color displays	every major maker offers computers
The appointments are part of a planned succession at the company	The deal requires regulatory and shareholder approval	the deal requires at approval
This is an index fund with a bet	The pressure for change will rise with costs	the pressure for change will rise
Both issues are among the most popular with individual investors	The traffic jam out of the park was monumental	fail to follow
It blames most of these on Fatah	The closely watched funds rate is what banks charge each other on overnight loans	the watched funds rate is what banks charge each other on loans
No amount of hype will bring viewers back if the shows are weak	No one around me was saying anything	me was saying anything
Motorola is fighting back against junk mail	The collagen corneal shield helps speed healing of the cornea after eye surgery	the collagen corneal shield helps speed healing of the cornea after
The woman had nearly died	Advertisers attribute this shared loyalty to the striking similarity among brands	advertisers attribute this
London shares closed moderately lower in thin trading	Some companies are cutting costs and hoping for the best	some companies cutting costs
Both issues are among the most popular with individual investors	Still others are looking at overseas markets	still others are
Delayed financings also would affect the operations of many companies	Most expect the decline in New York stock prices to continue this week	most expect decline in new york stock prices continue this week
The most pressing problem was the suspension of options trading	The centers normally are closed through the weekend	the centers normally are closed
Other magazine publishing companies have been moving in the same direction	Bond prices posted strong gains as investors went on a bargain hunt	bond prices posted strong gains
Nissan created its quake ad in a weekend	This leads to a very special sense of urgency	this leads to a very special sense
Craig Forman in London contributed to this article	These are curious times in South African politics	these times in south african politics
Ashland had a loss	This is raising eyebrows	this is raising
Some found it on the screen of a personal computer	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang got into financial trouble
Ashland had a loss	He withdrew the remark	he withdrew
Only a few books fell in the reading room	They talked of the home run	they talked of
We go from one to the other	The failed rights issue also should have a modest impact on British Air shares	failed rights issue impact british air shares
Percentage differences based on daily sales rate rather than sales volume	We cruise toward another set of pilings	we cruise toward
The most pressing problem was the suspension of options trading	The Palestinians are talking elections	the palestinians are
Sonja Steptoe and David Wilson contributed to this article	All three funds posted negative returns for the year to date	all three funds posted negative returns
