demonstration	test_sentence	response
Total return is price changes plus interest income	His humility gives him a much better chance of success	his humility gives him chance of success
Utilities management is a major commercial niche	Stock prices slipped lower in moderate trading	stock prices slipped
But the Rockefeller investment is its largest	Two workers died and six remain in the hospital	two workers died and six
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The August drop was the fourth decline in five months	the fourth decline in five months
The outlook for corporate earnings is fairly bleak	But the lack of lines became painfully apparent	the lack of lines became painfully apparent
Federal Paper Board sells paper and wood products	The most common conflict involves compensation	the most common conflict involves
We were out of the box	Alan Murray contributed to this article	alan murray contributed
The competitive sniping can get pretty petty at times	And she has this inexhaustible energy	and she has this
Your story is an insult to the citizens of the Mississippi Delta	Various cultural and economic forces have suppressed demand	fail to follow
The outlook for corporate earnings is fairly bleak	Earnings of female workers were unchanged	earnings of female workers unchanged
It blames most of these on Fatah	Craig Forman in London contributed to this article	craig forman in london contributed this article
Ski promotions have traditionally avoided the touchy issue of safety	Some current rates exceed those on CDs	some current rates exceed on cds
The company earns about half its revenue overseas and plans further expansion	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval by federal and wisconsin
The outlook for corporate earnings is fairly bleak	The chimney is a pile of bricks on the front lawn	the chimney is a pile of bricks
Nissan created its quake ad in a weekend	It adds something to the market	it adds
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	No one else will watch out for you	no one will watch out for you
The woman had nearly died	The strike ended Oct	the strike ended
Sonja Steptoe and David Wilson contributed to this article	It expects any impact on its business to be slight	it expects any impact on its business to be
Discouragement feeds on itself	Other scandal survivors are sometimes the best source of solace	other scandal survivors sometimes
Motorola is fighting back against junk mail	And perhaps with good reason	and perhaps with good
The Pentagon is a haunted house	He softened the talk about a recession	he softened the talk
The commercial was absolutely silent	No sophisticated professional expects economists to be right all the time	no professional expects economists to be right
Radio programs and books have followed the daily television show	Nissan will introduce a completely revamped Sentra next fall	nissan will introduce
The two sides now are accusing each other of lying	It has more drug users than Boston has people	it has more
