demonstration	test_sentence	response
Investors welcomed the move	The post had been vacant for more than a year	the post had been vacant
The company earns about half its revenue overseas and plans further expansion	Some current rates exceed those on CDs	some current rates on cds
Delayed financings also would affect the operations of many companies	The post had been vacant for more than a year	fail to follow
But the brand had trouble from the start	Congressmen raised the issue yesterday at a hearing	congressmen raised the issue yesterday at a
Some even see a silver lining in the dark clouds	Columbia announced the results after the close of the stock market	columbia announced the results after
London shares closed moderately lower in thin trading	The inquiry soon focused on the judge	the inquiry soon focused
Our teachers are not an important factor in our educational crisis	Shares of biotechnology companies in the area were also higher	fail to follow
Ashland had a loss	It also found them rising much more in the Northeast than elsewhere	it also found them rising much more in the northeast
Ashland had a loss	Bond prices were barely higher	bond prices were barely
Loyalty lags most for utilitarian products like trash bags and batteries	Recent data from New York City provide more of the picture	recent data from new york city provide more of the pic
Craig Torres and Anne Newman contributed to this article	Continental Airlines is a unit of Texas Air Corp	continental airlines is a unit of texas air
Loyalty lags most for utilitarian products like trash bags and batteries	Businessmen took their cue from the engineers	fail to follow
Investors welcomed the move	Many other brokerage firms had similarly bullish views	many other brokerage firms had similarly
Craig Forman in London contributed to this article	He hit the lanes three years ago on the advice of his doctor	he hit the lanes on the advice of his doctor
Even claims against individuals and companies face significant roadblocks	Baskets of roses and potted palms adorned his bench	baskets of roses and palms adorned bench
Both the Peasants and Rural Solidarity are forming new political parties for farmers	Some in Big Oil are easing the grip on their wallets	some in big oil easing grip on wallets
Discouragement feeds on itself	The British conglomerate cited the recent turmoil in financial markets	the british conglomerate cited
Other magazine publishing companies have been moving in the same direction	The plan would impose a brief freeze on physician fees next year	the plan would impose a brief freeze
Loyalty lags most for utilitarian products like trash bags and batteries	The mask cuts to the quick	the mask cuts to the
These revised figures also may explain some of the recent strength of the dollar	The trip from the test tube was not without snags	the trip from the tube was not without snags
We go from one to the other	They want psyllium prices low for their purchases next year	they want prices low for purchases next year
But the move lagged a stronger rise in New York Stock Exchange issues	The dispute was the subject of a Wall Street Journal article in August	the dispute was the subject of a wall street journal article in
Motorola is fighting back against junk mail	It adds something to the market	it adds something
It blames most of these on Fatah	The turnover in both issues was roughly normal	turnover both normal
