demonstration	test_sentence	response
Even claims against individuals and companies face significant roadblocks	She held her fire with her first production at the Trinity earlier this season	she held her with her at the trinity earlier this season
Other magazine publishing companies have been moving in the same direction	The estimate includes the results of new stores	the estimate includes
Radio programs and books have followed the daily television show	Broader averages also posted modest gains	broader averages also posted
The third principal in the South Gardens adventure did have garden experience	The company could command a good price in the market	the company could command a good price
The House version would raise slightly more	Some of the allegations are simply bizarre	some of the allegations are bizarre
Ashland had a loss	Their verdict on real estate is almost the same	their verdict on real estate is almost
We do not depend on pharmaceutical companies for our support	The battle for customer loyalty is evident along the Cobb Parkway strip	the battle
They lied to me on the recruiting trip	The red granite mausoleum draws thousands of visitors daily	the red granite mausoleum
The film makers have couched this offensive idea in pretty packaging	Silicon Valley heaved a sigh of relief yesterday	silicon valley heaved a sigh
The legal fight was the subject of a Wall Street Journal story yesterday	Stock prices slipped lower in moderate trading	stock prices slipped lower
Your story is an insult to the citizens of the Mississippi Delta	Pacific First owns Pacific First Federal Savings Banks and other financial services firms	pafic firs owns pafic firs fedral savings banks and othr financl srvcs firms
Only a few books fell in the reading room	Reynolds is the third big aluminum company since Friday to report disappointing earnings	reynolds is the third big aluminum company since friday to report
We were out of the box	The prices of most livestock futures contracts had dropped sharply Monday	prices livestock futures contracts dropped monday
Motorola is fighting back against junk mail	Competition in the sale of complete bikes is heating up too	competition in the sale of complete bikes is heating up
The company develops and markets products for the food service industry	The fallout for investors lately has been painful	the fallout for investors lately has been
These people have different agendas	We had great success in Somalia	we had
The bond market was unmoved by the economic statistics	The market has grown relatively quiet since the China crisis	the market has grown relatively quiet since
Total return is price changes plus interest income	The infusion of activists can bring a clash of cultures	infusion of activists can clash cultures
The legal fight was the subject of a Wall Street Journal story yesterday	Broader market averages were little changed in the latest session	broader market averages were little changed
Craig Torres and Anne Newman contributed to this article	He will continue as a director	he will continue as
Another poked a hole in the heel of his shoe	The trip from the test tube was not without snags	the trip from the test tube was not without
Craig Forman in London contributed to this article	This is partly due to the particular demands of the crop	partly due to the particular demands of the crop
Rents have soared along with house prices	Reform starts in the Pentagon	reform starts in the
The two sides now are accusing each other of lying	Their discomfort is a healthy sign for the rest of us	discomfort healthy sign for us
