demonstration	test_sentence	response
The answer will be obvious	We were out of the box	we were out
The two sides now are accusing each other of lying	The third principal in the South Gardens adventure did have garden experience	the third principal in the south gardens adventure did have
These people have different agendas	The loss of more customers is the latest in a string of problems	the loss of more customers
Expansion plans also include acquisitions in growing foreign markets	In Greater Israel more than half the children under six are Muslims	in greater israel more than half the children under six
Most sleep on the floor	The bond market was unmoved by the economic statistics	bond market unmoved economic statistics
Delayed financings also would affect the operations of many companies	He said that the research team had no financial stake in the drug	he said that the research team had no financial stake in drug
Another poked a hole in the heel of his shoe	But Middle East supplies were growing in importance	but middle east supplies were growing
The West Germans then took over and finally found Markus Hess	Not that oil suddenly is a sure thing again	not that oil suddenly is a sure thing
The two sides now are accusing each other of lying	Kyle manufactures electronic components	fail to follow
Some equipment going to work is almost new	But these players were dead	but these players were
Most sleep on the floor	The company also faces delisting by the National Association of Securities Dealers	company faces delisting
The trial begins today in federal court in Philadelphia	We are the producers of that movie	we are the producers of that mov
The commercial was absolutely silent	Ads for England are artsy and irreverent	ads for england
The company develops and markets products for the food service industry	Other gainers were companies with one or more undamaged California refineries	other gainers were companies with one or more undamaged
He expects the price for that product to rise even more next year	Cost is a key consideration because of the global sweep of the financial markets	cost key consideration because global sweep financial markets
That cost rises in times of high market volatility	The uncertainty is sending shivers through Brazilian financial markets	the uncertainty is sending shivers
But the brand had trouble from the start	The Ways and Means Committee will hold a hearing on the bill next Tuesday	the ways and means committee will hold a hearing on the bill next
The outlook for corporate earnings is fairly bleak	But markets can operate with greater or lesser efficiency	markets can operate with greater or lesser efficiency
The measure also includes spending cuts and increases in federal fees	The company reported good gains in all of its divisions	company good gains all divisions
Delayed financings also would affect the operations of many companies	Her appetite for children also was large	fail to follow
This hurts the price of corporate bonds	Some economists expect further declines in investment spending	some economists expect
Nobody has any credible estimate	Many fund managers have boosted their cash levels in recent weeks	many fund managers have
Investors welcomed the move	The ambitious Warsaw project still awaits approval by city officials	the ambitious warsaw project still awaits
Another poked a hole in the heel of his shoe	Japanese government bonds ended lower after the dollar rose modestly against the yen	japanese government bonds ended lower after the dollar rose
