demonstration	test_sentence	response
Another poked a hole in the heel of his shoe	The most popular such shows focus on narrow national concerns	the most popular such shows focus on narrow
The appointments are part of a planned succession at the company	He is warm and polished before a Puerto Rican Congress in Asbury Park	he is before a puerto rican congress in asbury park
Sonja Steptoe and David Wilson contributed to this article	The relative calm in Tokyo proved little comfort to markets opening up in Europe	the relative calm in tokyo proved little comfort to markets opening up
President Bush signed a disaster declaration covering seven Northern California counties	South African gold stocks closed moderately lower	south african gold stocks closed
Investors welcomed the move	It is a quick fix for a complex problem	it is a quick fix
The Bakersfield Supermarket went out of business last May	And most of these are absolutely unnecessary	and most of these unnecessary
Discouragement feeds on itself	The most pressing problem was the suspension of options trading	fail to follow
These people have different agendas	Whether she can meet that ambitious goal is still far from certain	whether she can meet
The Senate will probably vote not long afterward	Now the Alley has moved ahead on both artistic and financial fronts	now the alley has moved ahead
Analysts expect further jitters this week	Most other states have enacted similar bans	most other states have enacted bans
The Senate will probably vote not long afterward	London shares closed moderately lower in thin trading	london shares closed
Analysts expect further jitters this week	Some nights he slept under his desk	fail to follow
Percentage differences based on daily sales rate rather than sales volume	This occurred partly because of more competition as the number of new businesses surged	this occurred partly because of more competition
Some found it on the screen of a personal computer	The collapse of the span has provoked surprise and anger among state officials	the collapse of the span provoked surprise and anger
Most sleep on the floor	The Northeast has been holding its own in the population race	the northeast has been holding its own
Utilities management is a major commercial niche	But most investors were seeking share prices and other information	but most investors were
President Bush signed a disaster declaration covering seven Northern California counties	The pressure for change will rise with costs	the pressure for change will rise
They lied to me on the recruiting trip	Paintings are just part of the picture	paintings are part of the picture
She was as cool as a cucumber	But under Alan Greenspan that has changed	but under alan greenspan
The competitive sniping can get pretty petty at times	But they are also talking about new magazines	but they are also talking
That cost rises in times of high market volatility	Housing has been weak all year and especially so in the past five months	housing weak all year especially past five months
Loyalty lags most for utilitarian products like trash bags and batteries	Most expect the decline in New York stock prices to continue this week	fail to follow
He expects the price for that product to rise even more next year	This kind of contingency analysis is common in war planning and business planning	this kind of contingency analysis is common in planning
The Bakersfield Supermarket went out of business last May	The dispute was the subject of a Wall Street Journal article in August	the dispute was the subject of a wall street journal article
