demonstration	test_sentence	response
Ski promotions have traditionally avoided the touchy issue of safety	No lawyers or tape recorders were present	no lawyers or tape recorders were
We were out of the box	In the end politics got in the way	in the end politics got in
Analysts expect further jitters this week	The company can go about its business	the company can go
Your story is an insult to the citizens of the Mississippi Delta	And their suspicions of each other run deep	and their suspicions of each other run
Both issues are among the most popular with individual investors	He will remain on the Banc One board	he will remain
The trial begins today in federal court in Philadelphia	But readers may well feel the pangs of recognition	but readers may well feel the pangs of
The House version would raise slightly more	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	both coors and stroh have recently been ceding
Nissan created its quake ad in a weekend	Some would make even James Bond green with envy	some would make james bond green
This is an index fund with a bet	He had been vice president in that office	he had been vice president in that
The embryo had progressed only to a clump of eight identical cells	The appeals court disagreed on both counts	fail to follow
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The bikes are unwelcome on trails in national parks	the bikes unwelcome on trails in national parks
London shares closed moderately lower in thin trading	Many resorts also are focusing more on the service side of their business	many resorts also focusing more on service side business
Delayed financings also would affect the operations of many companies	That injunction resulted from litigation between Temple and Sea Containers last May	injunction resulted from litigation between temple and sea containers last may
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Investors with a heavy tax load should take out their calculators	investors with heavy should take their calculators
Our teachers are not an important factor in our educational crisis	In the end politics got in the way	in the end politics got in
That cost rises in times of high market volatility	Flesh goes to total alert for flight or fight	flesh goes to
He does this in at least three of his solo pieces	The dollar rose against the Swiss and French francs	dollar rose swiss french francs
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The report of the bankruptcy filing stunned Hollywood executives and investors	the report stunned executives and investors
Other network applications have very different goals	This is football country	this is football
Some abortion advocates have been asking themselves this very question	Moscow and Kabul must have found that information useful	moscow and kabul must have found that information
The Bakersfield Supermarket went out of business last May	The report of the bankruptcy filing stunned Hollywood executives and investors	fail to follow
Some found it on the screen of a personal computer	This hurts the price of corporate bonds	this hurts the price
Nissan created its quake ad in a weekend	Rents have soared along with house prices	rents have soared
The measure also includes spending cuts and increases in federal fees	We are the producers of that movie	we are producers of movie
