demonstration	test_sentence	response
Rents have soared along with house prices	Unease is widespread among exchange members	unease is widespread among exchange
Another poked a hole in the heel of his shoe	Ads for England are artsy and irreverent	ads for england are artsy and
Most sleep on the floor	That cost rises in times of high market volatility	that cost rises in times of high market
Nissan created its quake ad in a weekend	This is an index fund with a bet	this is an index fund
Some abortion advocates have been asking themselves this very question	Abortion via the pill is far more of an ordeal than conventional surgical abortion	abortion via the pill is far more
The measure also includes spending cuts and increases in federal fees	The British economy is hardly the picture of health these days	fail to follow
The outlook for corporate earnings is fairly bleak	But there is a grimly ironic twist to the Columbia loss	but there is a ironic twist to the columbia loss
This is an index fund with a bet	Recent data from New York City provide more of the picture	recent data from new york city provide more
Analysts expect further jitters this week	Creative accounting is a hallmark of federal credit	creative accounting is a hallmark
An assassin in Colombia killed a federal judge on a Medellin street	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	both coors and stroh have recently been ceding market share to miller and
The most pressing problem was the suspension of options trading	It also found them rising much more in the Northeast than elsewhere	it also found them rising much more in the northeast than
The investors range from elderly widows to affluent professionals	Market conditions point to even lower prices next year	market conditions point to lower prices next year
But the move lagged a stronger rise in New York Stock Exchange issues	The company is facing a takeover proposal from the financier Sir James Goldsmith	the company is facing a takeover proposal from the financier
The rise matches that of the Dow Jones industrials this year	The robberies also have set off a controversy involving the airlines	the robberies set off a controversy airlines
The rise matches that of the Dow Jones industrials this year	Both issues are among the most popular with individual investors	both issues are among the most popular
Some equipment going to work is almost new	Nothing seems hard here	nothing seems
The end of the marriage was at hand	This is a story about suckers	story about suckers
The company develops and markets products for the food service industry	Yet the bill is riding high on the furor over drug trafficking	yet the bill is riding high on
Sierra Tucson operates an addiction treatment center	Surely the question is obvious	question is obvious
Other magazine publishing companies have been moving in the same direction	The inquiry soon focused on the judge	the inquiry soon focused
Athena eventually acquired exclusive rights to the technology and currently is developing it	It also inevitably leaves a residue of shareholder lawsuits	fail to follow
We had great success in Somalia	The thrift and the holders had suspended their lawsuits as part of the agreement	the thrift and the holders had suspended
The plan lacked a withdrawal timetable	And most of these are absolutely unnecessary	and most of these
Some found it on the screen of a personal computer	The gap between winners and laggards will grow	the gap between winners and
