demonstration	test_sentence	response
Investors welcomed the move	The pool invested idle cash for many state agencies and local governments	the pool invested
But slow sales forced Ford to kill the brand just last week	We were coming down straight into their canal	fail to follow
Utilities management is a major commercial niche	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house
Delayed financings also would affect the operations of many companies	His humility gives him a much better chance of success	humility gives him better chance of success
The woman had nearly died	The laws take effect next month	the laws take
Help may be on the way	Mazda makes the Tracer for Ford	mazda makes
He has too readily swallowed the case for the activist law school culture	The unions and the company last week agreed to mediation	the unions and the company last week agreed
Other network applications have very different goals	The dispute pits two groups of claimants against each other	the dispute pits two groups
The Pentagon is a haunted house	But the shortages also spawned rampant speculation and spiraling prices	but the shortages also
The film makers have couched this offensive idea in pretty packaging	He lived with her	he lived
Some found it on the screen of a personal computer	In most cases damage to company facilities and operations was minimal	fail to follow
Total return is price changes plus interest income	The metaphor of theater is not entirely coincidental	the metaphor of theater is not coincidental
But slow sales forced Ford to kill the brand just last week	Last week the British displayed unusual political immaturity	last week the british displayed political immaturity
We were out of the box	Every major maker offers computers with color displays	every maker offers computers
The most pressing problem was the suspension of options trading	The challengers will have a big price advantage	the challengers will have
Loyalty lags most for utilitarian products like trash bags and batteries	The takeover mania also adds to volatility	the takeover mania also adds to
Percentage differences based on daily sales rate rather than sales volume	Giant has interests in cement making and newsprint	giant has interests
An American journalist now is standing trial in Namibia	But the firm has never had a day like yesterday	but the firm has never had a day like
No amount of hype will bring viewers back if the shows are weak	Las Vegas has seen nothing quite like it before	vegas has seen nothing quite like it before
The company earns about half its revenue overseas and plans further expansion	The dollar rose modestly against most major currencies	the dollar modestly against most major currencies
Nobody has any credible estimate	Japanese government bonds ended lower after the dollar rose modestly against the yen	japanese government bonds ended
He does this in at least three of his solo pieces	West German bond prices ended lower after a day of aimless trading	west german bond prices ended lower
The end of the marriage was at hand	But they attribute much of the weakness to customer inventory reductions	but they attribute weakness to reductions
Other forms of red tape are more pervasive	All these reports about him committing genocide are probably exaggerated anyway	fail to follow
