demonstration	test_sentence	response
The West Germans then took over and finally found Markus Hess	Pension reform was its main thrust	pension reform was its main
The House version would raise slightly more	Both are mining concerns	both minconcerns
The embryo had progressed only to a clump of eight identical cells	The infusion of activists can bring a clash of cultures	the infusion of activists
The embryo had progressed only to a clump of eight identical cells	Their compounding effect is also alluring	their compounding effect
Other forms of red tape are more pervasive	The timing for change was right	timing for change was right
Craig Forman in London contributed to this article	Not to mention the incursion of imports	not to mention imports
That cost rises in times of high market volatility	He confers big trading commissions on Wall Street firms	he confers big trading commissions
The competitive sniping can get pretty petty at times	But Middle East supplies were growing in importance	but middle east supplies
But slow sales forced Ford to kill the brand just last week	The majority of the bikes never even make it into the high country	the majority of the bikes never make it into high country
This hurts the price of corporate bonds	The film makers have couched this offensive idea in pretty packaging	the film makers have
Investors welcomed the move	But some saw it as a classic negotiating tactic	but some saw it
Total return is price changes plus interest income	But the new lens became the eye of a storm	new lens eye of storm
These revised figures also may explain some of the recent strength of the dollar	There is no rational justification for such behavior	there is no rational justification
The infusion of activists can bring a clash of cultures	The issues of companies with ties to the junk bond market also tumbled Friday	the issues with ties to the junk bond market also tumbled friday
It blames most of these on Fatah	His interest in the natural environment dates from his youth	his interest in natural environment from youth
October is a critical month for the privatization program	Another agency issue came to market yesterday	another agency issue came
The embryo had progressed only to a clump of eight identical cells	Acting sometimes falls flat	fail to follow
Craig Torres and Anne Newman contributed to this article	Most of us know a sucker	most of us know a
Some equipment going to work is almost new	Shares of biotechnology companies in the area were also higher	shares of biotechnology companies in the area were
The Senate will probably vote not long afterward	Officials at the University of Virginia Art Museum certainly would agree	officials at the university of virginia art museum
The bond market was unmoved by the economic statistics	Japan is a major target for the Soviets	japan is a major target for
And she has this inexhaustible energy	One ad features a huge robot carrying a voluptuous woman in a faint	fail to follow
He does this in at least three of his solo pieces	We cruise toward another set of pilings	we cruise toward pilings
The company earns about half its revenue overseas and plans further expansion	The Old Crowd is deeply concerned by the backlash from all this	the old crowd is concerned by the backlash
