demonstration	test_sentence	response
Rents have soared along with house prices	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	the lonely woman walks on in the direction of the alonso martinez
Total return is price changes plus interest income	The election was by secret ballot in the General Assembly	election secret ballot general assembly
No amount of hype will bring viewers back if the shows are weak	The company also faces delisting by the National Association of Securities Dealers	the company faces delisting by the national association of securities dealers
Ashland had a loss	Manville is a building and forest products concern	manville is a building and forest products
This hurts the price of corporate bonds	Funds for drilling may inch up more next year if oil prices stay stable	funds up next year if prices stable
Nobody has any credible estimate	Yet these figures show only the most visible part of the problem	yet these figures show
The investors range from elderly widows to affluent professionals	The majority of the bikes never even make it into the high country	the majority of the bikes never even make it into the country
She was as cool as a cucumber	Many fund managers have boosted their cash levels in recent weeks	many fund managers have boosted their cash levels
Some equipment going to work is almost new	The agreement is subject to completion of a definitive amendment and appropriate approvals	the agreement is subject to
Some even see a silver lining in the dark clouds	It made my shoelaces dance with terror	it made my shoelaces
This is an index fund with a bet	But under Alan Greenspan that has changed	but under alan greenspan
Most sleep on the floor	Baskets of roses and potted palms adorned his bench	baskets of roses and potted palms adorned bench
Sierra Tucson operates an addiction treatment center	Others were more cautious	more cautious
The film makers have couched this offensive idea in pretty packaging	The announcement fueled speculation for future advances in the shares	the announcement fueled speculation
The most pressing problem was the suspension of options trading	Our teachers are not an important factor in our educational crisis	our teachers are not
The Senate will probably vote not long afterward	The Communists froze prices instead	the communists froze prices
Traders are already buckling their seat belts	The deal would require approval by a majority of Jaguar shareholders	fail to follow
The woman had nearly died	The dispute was the subject of a Wall Street Journal article in August	the dispute was
The infusion of activists can bring a clash of cultures	Many hairline cracks in the concrete slabs afterwards	many cracks in the concrete slabs afterwards
London shares closed moderately lower in thin trading	His hands sit farther apart on the keyboard	his hands sit farther apart
But the brand had trouble from the start	The quake postponed the third and fourth games of the World Series	the quake postponed the third and fourth games of the world
Percentage differences based on daily sales rate rather than sales volume	He dedicated all these new forces to the Persian Gulf	he dedicated all
This hurts the price of corporate bonds	The chimney is a pile of bricks on the front lawn	chimney bricks front lawn
Most of the loans in question are to Third World countries in South America	It recently introduced a line for the home market	it introduced a line for the home market
