demonstration	test_sentence	response
An American journalist now is standing trial in Namibia	Bond prices were barely higher	bond prices were barely
Both issues are among the most popular with individual investors	Stocks rose slightly as trading activity slowed from the frenzied pace earlier this week	stocks rose
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed action in them defensive positioning volatile market
The answer will be obvious	Competition in the sale of complete bikes is heating up too	competition in the sale of complete bikes is heating up
Some found it on the screen of a personal computer	Opponents show that there are already more funds available than commendable reform efforts	opponents show funds available
But the Rockefeller investment is its largest	The British economy is hardly the picture of health these days	the british economy is hardly
The outlook for corporate earnings is fairly bleak	All these reports about him committing genocide are probably exaggerated anyway	all reports about him committing genocide probably exaggerated anyway
Ashland had a loss	Retailers could get a boost this year from the calendar	retailers could get a boost this year
Both issues are among the most popular with individual investors	But there is a grimly ironic twist to the Columbia loss	but there is a twist
Both issues are among the most popular with individual investors	The protesters point out that Galileo also could crash to Earth then	protesters galileo crash to earth
Both issues are among the most popular with individual investors	He can live with little pleasures	he can live
That cost rises in times of high market volatility	The stock market reacted strongly to the news	the stock market reacted strongly
Some found it on the screen of a personal computer	Rates for the Wall Street Journal Reports will remain unchanged	rates for the wall street journal
Other network applications have very different goals	Business was slow because many companies were closed yesterday	business was slow because many companies were
The infusion of activists can bring a clash of cultures	The husky blond guide with the Aggie cap twists his face in mock fury	the guide with the cap twists his face
Craig Torres and Anne Newman contributed to this article	We do not depend on pharmaceutical companies for our support	we do not depend on pharmaceutical companies for
The third principal in the South Gardens adventure did have garden experience	Inflation is at record levels	inflation is at record
We do not depend on pharmaceutical companies for our support	The problem is not that the Fed is too unresponsive to the public interest	the problem is not
But the move lagged a stronger rise in New York Stock Exchange issues	An additional benefit is the creation of jobs	an additional benefit is the creation of
She was as cool as a cucumber	Sometimes repairs are out of the question	sometimes repairs are out of
The Pentagon is a haunted house	But transportation officials worry that such extraordinary measures and cooperation may not last	but transportation officials worry
This hurts the price of corporate bonds	One big obstacle is that few drugstores develop the film anymore	one big obstacle
It blames most of these on Fatah	Other forms of red tape are more pervasive	fail to follow
The end of the marriage was at hand	But even a little appeal has a lot of attraction these days	even little appeal attraction these days
