demonstration	test_sentence	response
We had great success in Somalia	It was a jarring day for investors in Genetics Institute	it was a jarring day
The two sides now are accusing each other of lying	The dividend had been five cents a share	the dividend had been
We had great success in Somalia	They speak volumes about the state of our society at a given moment	they speak volumes
Most sleep on the floor	Inflation is at record levels	inflation at record levels
Other network applications have very different goals	The Communists froze prices instead	communists froze
Total return is price changes plus interest income	And most of these are absolutely unnecessary	most unnecessary
This hurts the price of corporate bonds	Red tape is the bugaboo of small business	red tape
The company earns about half its revenue overseas and plans further expansion	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	prices closed as contracts reacted to news
The outlook for corporate earnings is fairly bleak	Loyalty lags most for utilitarian products like trash bags and batteries	loyalty lags most for products like trash bags and batteries
Nobody has any credible estimate	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept
That cost rises in times of high market volatility	Lead underwriter to the issue is Toronto Dominion Securities Inc	lead underwriter is toronto dominion securities inc
Some found it on the screen of a personal computer	It also could convert glucose from farm wastes into edible protein	it also could convert glucose
Another poked a hole in the heel of his shoe	And the practice often varies from location to location even within a company	and the practice often varies from location to location
The West Germans then took over and finally found Markus Hess	Details of credit enhancements vary widely from issue to issue	details of credit enhancements vary widely
We go from one to the other	Judges will write the real bill as suits roll through the courts	judges write bill suits courts
This hurts the price of corporate bonds	This measure had dropped sharply in August	this dropped
But the Rockefeller investment is its largest	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	both executives left
Nobody has any credible estimate	Judith Valente contributed to this article	judith valente
The two sides now are accusing each other of lying	But Middle East supplies were growing in importance	but middle east supplies were
Some abortion advocates have been asking themselves this very question	The charges said that one worker suffered permanent brain damage from mercury exposure	the charges said that one worker suffered permanent brain damage
She was as cool as a cucumber	He is negotiating a rich book contract to boot	he is negotiating a rich book contract
Radio programs and books have followed the daily television show	Whittle has met some resistance	whittle has
The third principal in the South Gardens adventure did have garden experience	The remainder of the house leans precariously against a sturdy oak tree	the remainder of the house leans precariously against
Radio programs and books have followed the daily television show	They want psyllium prices low for their purchases next year	they want psyllium prices low
