demonstration	test_sentence	response
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The measure also includes spending cuts and increases in federal fees	the measure includes spending cuts and increases in federal fees
The bond market was unmoved by the economic statistics	His humility gives him a much better chance of success	his humility gives him a much better chance
The legal fight was the subject of a Wall Street Journal story yesterday	But the new lens became the eye of a storm	but the new lens became the eye of
Our teachers are not an important factor in our educational crisis	The trend is making advocates of the tax cut less optimistic about success	the trend is making advocates of the tax cut less optimistic about
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	One apparent side effect is a minor increase in a brain hormone	fail to follow
Investors welcomed the move	The company could command a good price in the market	the company could command
These revised figures also may explain some of the recent strength of the dollar	Two hunters in the forest	two hunters forest
But the move lagged a stronger rise in New York Stock Exchange issues	Lawmakers in both houses support the higher level	lawmakers in both houses support the higher
President Bush signed a disaster declaration covering seven Northern California counties	But that was all of three months ago	but that was all
Another poked a hole in the heel of his shoe	Some found it on the screen of a personal computer	some found it on the screen of a personal
Both the Peasants and Rural Solidarity are forming new political parties for farmers	The struggle over capital gains is the most important game in town	struggle over capital gains most important game in town
President Bush signed a disaster declaration covering seven Northern California counties	Continental Air replaced its top executive for the sixth time in as many years	continental air replaced its top executive
Another poked a hole in the heel of his shoe	The outlook for corporate earnings is fairly bleak	the outlook is fairly bleak
London shares closed moderately lower in thin trading	But the move lagged a stronger rise in New York Stock Exchange issues	but move lagged stronger rise new york stock exchange issues
An assassin in Colombia killed a federal judge on a Medellin street	His hands sit farther apart on the keyboard	his hands sit farther apart on
Analysts expect further jitters this week	The historical profession will survive these decisions	historical profession survive decisions
The company also faces delisting by the National Association of Securities Dealers	The urging admittedly has been gentle	the urging gentle
We go from one to the other	Hanson is a London producer of consumer and other goods	hanson is a producer of goods
The answer will be obvious	The woman won the bet	the woman won
Radio programs and books have followed the daily television show	The Orange Workers speak sincerely	the orange workers
Expansion plans also include acquisitions in growing foreign markets	There is hope of change	there is hope of
The pilots argued that this triggered a pay raise for them	There is a lot of waste	there is a lot
The West Germans then took over and finally found Markus Hess	The report suggested that current review programs are too narrow	the report suggested that current review programs are too
The bond market was unmoved by the economic statistics	The East German economy is strong compared with other East bloc nations	the east german economy is strong compared with other
