demonstration	test_sentence	response
Some even see a silver lining in the dark clouds	Many hairline cracks in the concrete slabs afterwards	fail to follow
Utilities management is a major commercial niche	The infusion of activists can bring a clash of cultures	the infusion of activists can bring
The commercial was absolutely silent	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	officials at goldman sachs and salomon brothers were
The answer will be obvious	Whittle has met some resistance	whittle has met
He expects the price for that product to rise even more next year	The company develops and markets products for the food service industry	fail to follow
Expansion plans also include acquisitions in growing foreign markets	He temporarily abandoned his search for the Reuters shares	he temporarily abandoned his search for the
The outlook for corporate earnings is fairly bleak	State loan guarantees are rarely a source of controversy	loan guarantees rarely controversy
Another poked a hole in the heel of his shoe	The dollar weakened against most other major currencies	the dollar weakened against most
The measure also includes spending cuts and increases in federal fees	Craig Forman in London contributed to this article	craig forman contributed to this article
No amount of hype will bring viewers back if the shows are weak	The most popular such shows focus on narrow national concerns	the popular such shows focus on narrow national concerns
The most pressing problem was the suspension of options trading	It also saves money	it also saves
The end of the marriage was at hand	None of these chief executives were available for comment	none were available for comment
The legal fight was the subject of a Wall Street Journal story yesterday	The dollar rose against the Swiss and French francs	the dollar rose against
October is a critical month for the privatization program	The house just settled right down into the ground	the house settled
But slow sales forced Ford to kill the brand just last week	Unilever already has experienced some disappointment	unilever already has experienced disappointment
The appointments are part of a planned succession at the company	But the new lens became the eye of a storm	but the new lens became the of a storm
They lied to me on the recruiting trip	The final maturity is in five years	the final maturity
Loyalty lags most for utilitarian products like trash bags and batteries	The problem here is not in the concept but in its lack of discrimination	the problem here is not in the concept but in its lack of
The woman had nearly died	Help may be on the way	help may
These revised figures also may explain some of the recent strength of the dollar	Most expect the decline in New York stock prices to continue this week	most expect the decline in new york stock prices to continue
The third principal in the South Gardens adventure did have garden experience	Other mutual fund companies reported even lighter withdrawal requests	other mutual fund companies reported even lighter
The investors range from elderly widows to affluent professionals	And he nearly always bought and sold for cash	and he always bought and sold for cash
We were out of the box	This has led them in a fruitless and destructive policy circle	this has led them in a fruitless circle
We go from one to the other	Slowing economies in some areas limit student choice	fail to follow
