demonstration	test_sentence	response
The two sides now are accusing each other of lying	One such company is Bankers Trust Co	one such company is
We do not depend on pharmaceutical companies for our support	It is also planning another night of original series	it is also planning
The two sides now are accusing each other of lying	Investors and analysts applauded the news	investors and analysts applauded
Ski promotions have traditionally avoided the touchy issue of safety	The measure also includes spending cuts and increases in federal fees	fail to follow
Percentage differences based on daily sales rate rather than sales volume	Treasury bonds ended slightly higher in light trading	treasury bonds ended
The company earns about half its revenue overseas and plans further expansion	He no longer crowds the plate	he no longer plate
Ski promotions have traditionally avoided the touchy issue of safety	Bill and Bonnie Quinlan are among the first beneficiaries of the new findings	bill and bonnie quinlan are among first beneficiaries new findings
Some found it on the screen of a personal computer	He again urged passage of a constitutional amendment outlawing abortion	he again urged passage
Total return is price changes plus interest income	State loan guarantees are rarely a source of controversy	fail to follow
Utilities management is a major commercial niche	The strike ended Oct	the strike ended
Sierra Tucson operates an addiction treatment center	Still the Salinger decision created a strong presumption against fair use of unpublished materials	still the salinger decision created
October is a critical month for the privatization program	Manufacturers Hanover had a loss due to a big reserve addition	manufacturers hanover had a loss
William Coors is their uncle	Such problems may not be over	such problems may not be
The Pentagon is a haunted house	Wall Street generally likes the industry again	wall street generally likes
The House version would raise slightly more	It also inevitably leaves a residue of shareholder lawsuits	it also inevitably leaves
The legal fight was the subject of a Wall Street Journal story yesterday	The bank is now aggressively marketing retail services at its domestic branches	the bank is now aggressively marketing
The company earns about half its revenue overseas and plans further expansion	The bank is now aggressively marketing retail services at its domestic branches	the bank is now aggressively marketing at its domestic branches
This hurts the price of corporate bonds	Nuclear power plants are acceptable	nuclear power plants
The bond market was unmoved by the economic statistics	The above represents a triumph of either apathy or civility	the above represents a triumph of either
Demand will come first from programming production companies and then from television stations	The tape was on tv before the night was out	the tape was on tv before the night was
It also lowered some air fares	This occurred partly because of more competition as the number of new businesses surged	this occurred partly because of more competition
Analysts expect further jitters this week	Michael Applebaum resigned after less than a year in the posts	michael applebaum resigned
The company earns about half its revenue overseas and plans further expansion	Some would make even James Bond green with envy	some james bond green with envy
The bond market was unmoved by the economic statistics	Right away you notice the following things about a Philip Glass concert	fail to follow
