demonstration	test_sentence	response
The infusion of activists can bring a clash of cultures	President Bush signed a disaster declaration covering seven Northern California counties	president bush signed a declaration covering seven northern california counties
Percentage differences based on daily sales rate rather than sales volume	Nerds and geeks sometimes find themselves a bit isolated at Harvard	nerds and geeks sometimes find themselves
Even claims against individuals and companies face significant roadblocks	The excess supply pushed gasoline prices down in that period	the excess supply pushed prices down in that period
Nobody has any credible estimate	The company also faces delisting by the National Association of Securities Dealers	the company also faces
Ski promotions have traditionally avoided the touchy issue of safety	Several other banks have similar applications pending	several other banks have applications pending
An assassin in Colombia killed a federal judge on a Medellin street	The takeover mania also adds to volatility	the takeover mania also adds to
The end of the marriage was at hand	It is also planning another night of original series	fail to follow
The Bakersfield Supermarket went out of business last May	The thrift and the holders had suspended their lawsuits as part of the agreement	the thrift and the holders had suspended their lawsuits
The rise matches that of the Dow Jones industrials this year	One ad features a huge robot carrying a voluptuous woman in a faint	one ad features huge robot carrying woman faint
Analysts expect further jitters this week	He dedicated all these new forces to the Persian Gulf	new forces
The West Germans then took over and finally found Markus Hess	They could still panic and bail out of the market	they could still panic and
Motorola is fighting back against junk mail	His interest in the natural environment dates from his youth	his interest in the natural environment dates from
October is a critical month for the privatization program	Rents have soared along with house prices	rents have soared
But the Rockefeller investment is its largest	Bullish bond market sentiment is on the rise again	bullish bond market sentiment is
Our teachers are not an important factor in our educational crisis	Stock prices rallied in active trading	stock prices rallied in
Craig Forman in London contributed to this article	Your story is an insult to the citizens of the Mississippi Delta	insult to citizens of mississippi delta
Other magazine publishing companies have been moving in the same direction	It was an audacious claim	it was
The appointments are part of a planned succession at the company	Kitchen full of broken crystal	fail to follow
Even claims against individuals and companies face significant roadblocks	Joanne Lipman contributed to this article	joanne lipman to this article
Traders are already buckling their seat belts	All these reports about him committing genocide are probably exaggerated anyway	all these reports about him
We had great success in Somalia	He had been vice president in that office	he had been vice president
Only a few books fell in the reading room	No amount of hype will bring viewers back if the shows are weak	no amount of hype will bring viewers back if the shows are
Utilities management is a major commercial niche	Only the bravest spirits survive such roller coasters	only the bravest spirits survive
Sonja Steptoe and David Wilson contributed to this article	The Orange Workers are just putting this preaching into practice	orange workers putting preaching practice
