demonstration	test_sentence	response
London shares closed moderately lower in thin trading	Tokyo stocks rebounded Tuesday from two consecutive daily losses in relatively active dealings	tokyo stocks rebounded tuesday
Loyalty lags most for utilitarian products like trash bags and batteries	Both the Peasants and Rural Solidarity are forming new political parties for farmers	both the peasants and rural solidarity are forming new political parties for
Delayed financings also would affect the operations of many companies	The Ways and Means Committee will hold a hearing on the bill next Tuesday	fail to follow
The trial begins today in federal court in Philadelphia	Each has an equal vote at the monthly meetings	each has equal vote at monthly meetings
But slow sales forced Ford to kill the brand just last week	We had great success in Somalia	we had success in somalia
No amount of hype will bring viewers back if the shows are weak	Many other brokerage firms had similarly bullish views	other brokerage firms had bullish views
London shares closed moderately lower in thin trading	It blames most of these on Fatah	it blames most of these
The plan lacked a withdrawal timetable	This may sound strangely optimistic	this may sound
Percentage differences based on daily sales rate rather than sales volume	They lied to me on the recruiting trip	fail to follow
Some equipment going to work is almost new	The reality is that Bank finances are rock solid	the reality is that bank finances are
Sonja Steptoe and David Wilson contributed to this article	The fallout for investors lately has been painful	fallout for investors painful
This is an index fund with a bet	Issues of insurance brokers were especially strong	issues of insurance brokers were especially
The competitive sniping can get pretty petty at times	Traders attributed the action in them largely to defensive positioning in a volatile market	traders attributed the action in them
The infusion of activists can bring a clash of cultures	Sun also reported a record backlog of orders	also reported a record backlog of orders
We had great success in Somalia	He softened the talk about a recession	he softened the talk
Radio programs and books have followed the daily television show	But they attribute much of the weakness to customer inventory reductions	but they attribute much of the weakness
Some even see a silver lining in the dark clouds	This measure had dropped sharply in August	this measure dropped in august
London shares closed moderately lower in thin trading	She has also served on several task forces on acquired immune deficiency syndrome	she has also served on several task forces
Help may be on the way	Bond prices crept higher	bond prices crept
William Coors is their uncle	Colgate sold its hospital supply and home health care business last year	colgate sold last year
Some equipment going to work is almost new	Merck is one of the most important stocks in the Major Market Index	merck is one of the most important
President Bush signed a disaster declaration covering seven Northern California counties	But the shortages also spawned rampant speculation and spiraling prices	but the shortages also
He has too readily swallowed the case for the activist law school culture	But most lawyers accept that the marketplace has spoken	but most lawyers accept marketplace spoken
Investors welcomed the move	Japanese government bonds showed little change	japanese government bonds showed
