demonstration	test_sentence	response
The pilots argued that this triggered a pay raise for them	He had been associate professor in the department of finance at Seton Hall University	he had been associate professor in department of finance at seton hall university
Some equipment going to work is almost new	It also asked Mesa to keep the proposal confidential	it also asked mesa to keep the proposal
But the Rockefeller investment is its largest	That brought a chain reaction in the industry	that brought a chain reaction
Some even see a silver lining in the dark clouds	Both Coors and Stroh have recently been ceding market share to Miller and Anheuser	both coors and stroh recently ceding market share to miller and anheuser
The pilots argued that this triggered a pay raise for them	Then he casts out	then he casts
Discouragement feeds on itself	The company also faces delisting by the National Association of Securities Dealers	the company also faces
The company also faces delisting by the National Association of Securities Dealers	American institutional investors have never had a large appetite for Japanese equities	american institutional investors never had large appetite japanese equities
These revised figures also may explain some of the recent strength of the dollar	The infusion of activists can bring a clash of cultures	the infusion of activists can bring a clash
She was as cool as a cucumber	Shares of biotechnology companies in the area were also higher	shares of biotechnology companies in the area were also
Our teachers are not an important factor in our educational crisis	It may experience an upswing or two in between	it may experience an upswing or two in
Expansion plans also include acquisitions in growing foreign markets	Competition in the sale of complete bikes is heating up too	competition in the sale of complete bikes is heating up
Some even see a silver lining in the dark clouds	Stock prices rallied in active trading	stock prices rallied active trading
The investors range from elderly widows to affluent professionals	The Janus Group had a similar recording for investors	fail to follow
It also lowered some air fares	The plan would impose a brief freeze on physician fees next year	the plan would impose a brief freeze
Nobody has any credible estimate	The company also makes optical character recognition equipment	the company also makes
An assassin in Colombia killed a federal judge on a Medellin street	The lack of any new cash probably would still leave the banks dissatisfied	the lack of any new cash probably would still leave the banks
We were out of the box	Market conditions point to even lower prices next year	market conditions point
This hurts the price of corporate bonds	The company also reassigned several executive responsibilities	the company also
These people have different agendas	Both posts had been vacant	both posts had
Help may be on the way	Yet these purchases can be misleading	yet these purchases
We go from one to the other	Even claims against individuals and companies face significant roadblocks	even claims against companies face roadblocks
Sierra Tucson operates an addiction treatment center	The local American Legion color guard led the way	local american legion led way
The House version would raise slightly more	The dollar gained against most foreign currencies	dollar gained
The infusion of activists can bring a clash of cultures	The joke here is that the Giants lost by de fault	the joke here is that the giants lost by fault
