demonstration	test_sentence	response
The woman had nearly died	Bond prices were little changed in sluggish activity	bond prices were
Total return is price changes plus interest income	Millions of refugees would rush home	refugees rush home
Most sleep on the floor	Sun also reported a record backlog of orders	sun also reported a record backlog
The appointments are part of a planned succession at the company	But the chain is quickly realizing the pitfalls of such endorsements	but the chain is realizing the pitfalls of endorsements
The rise matches that of the Dow Jones industrials this year	Waxman sells a variety of hardware products for the home repair market	waxman sells hardware products for home repair
The third principal in the South Gardens adventure did have garden experience	But sophistication has its limits	but sophistication has its
President Bush signed a disaster declaration covering seven Northern California counties	And the egg producers have done a pretty good job	and the egg producers
The West Germans then took over and finally found Markus Hess	But the lovebirds have a conflict	but the lovebirds have
The outlook for corporate earnings is fairly bleak	Our teachers are not an important factor in our educational crisis	our teachers are not important factor in our educational crisis
The company also faces delisting by the National Association of Securities Dealers	The board will be made up of seven directors of each holding company	the board will be made up of seven directors
Rents have soared along with house prices	Those current holders would also receive minority interests in the new company	those current holders would also receive minority interests in the new
The investors range from elderly widows to affluent professionals	Yet her intensity stops and starts with the music	yet her intensity stops and starts with the mu
Most sleep on the floor	Whether she can meet that ambitious goal is still far from certain	whether she can meet ambitious goal far from certain
The commercial was absolutely silent	Opponents show that there are already more funds available than commendable reform efforts	fail to follow
An assassin in Colombia killed a federal judge on a Medellin street	IRAs were like stepchildren there	iras were like stepchildren
Some abortion advocates have been asking themselves this very question	The executive branch bears the first responsibility for timidity	the executive branch bears the first responsibility
The company develops and markets products for the food service industry	The selling by money managers and individual investors is turning traders bearish as well	the selling by money managers and individual investors is turning traders
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	There is a small Renoir on the wall	small renoir on wall
The answer will be obvious	The talks came as Lebanese negotiations on political changes appeared deadlocked	the talks came as lebanese negotiations
The company develops and markets products for the food service industry	He sits down at the piano and plays	he sits down and plays
The answer will be obvious	Fannie Mae makes a secondary market in home loans	fannie mae makes a market
No amount of hype will bring viewers back if the shows are weak	Soaring rights fees will lead to an even greater clutter of commercials	soaring fees will lead to clutter of commercials
Federal Paper Board sells paper and wood products	Bullish bond market sentiment is on the rise again	bullish bond market
The company develops and markets products for the food service industry	The Chicago exchanges also are working on such a device	the chicago exchanges also are working on
