demonstration	test_sentence	response
Most sleep on the floor	The fund invests mainly in gold and silver bullion	the fund invests mainly in gold and silver
Motorola is fighting back against junk mail	Treasury bonds ended slightly higher in light trading	treasury bonds ended slightly higher in
The third principal in the South Gardens adventure did have garden experience	Many small investors went for the safety of money market funds	many small investors went for the safety of
The infusion of activists can bring a clash of cultures	But they attribute much of the weakness to customer inventory reductions	but they attribute much weakness to customer inventory reductions
Percentage differences based on daily sales rate rather than sales volume	Opponents show that there are already more funds available than commendable reform efforts	opponents show more funds commendable reform efforts
These revised figures also may explain some of the recent strength of the dollar	Officials at the University of Virginia Art Museum certainly would agree	officials at the university of virginia art museum certainly would
But the move lagged a stronger rise in New York Stock Exchange issues	The team then proposed modifications in their work process to management	the team then proposed modifications in their work process to
Rents have soared along with house prices	Now the Alley has moved ahead on both artistic and financial fronts	now the alley has moved ahead on both
But the brand had trouble from the start	My back is still in knots and my hands are still shaking	my back is still in knots and my hands are still
Nissan created its quake ad in a weekend	Inflation is at record levels	inflation is at record
The third principal in the South Gardens adventure did have garden experience	Van Nghe quickly made influential enemies	van nghe quickly made
London shares closed moderately lower in thin trading	The issues of companies with ties to the junk bond market also tumbled Friday	the issues of companies tumbled friday
Other magazine publishing companies have been moving in the same direction	Details and Camden are essential Florio	details and camden are
Some found it on the screen of a personal computer	Competition in the sale of complete bikes is heating up too	competition in sale heating up too
October is a critical month for the privatization program	The company reported good gains in all of its divisions	the company reported good gains
Athena eventually acquired exclusive rights to the technology and currently is developing it	There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	there are a few ramshackle fishing towns with quiet atolls of resort houses
The competitive sniping can get pretty petty at times	Both Citicorp and Manufacturers Hanover reported earnings yesterday	both citicorp and manufacturers hanover reported
The competitive sniping can get pretty petty at times	Continental Air replaced its top executive for the sixth time in as many years	continental air replaced its top executive
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	It blames most of these on Fatah	it blames most on fatah
Motorola is fighting back against junk mail	Wall Street traders on Friday had complained about the trading suspensions	wall street traders on friday had complained
And she has this inexhaustible energy	Competition and mounting insurance and equipment costs have been the undoing of many resorts	competition and mounting insurance and equipment costs have been
The plan lacked a withdrawal timetable	The company earns about half its revenue overseas and plans further expansion	the company earns about half its revenue overseas
Percentage differences based on daily sales rate rather than sales volume	They promised yet more for really good stuff	they promised yet more
The film makers have couched this offensive idea in pretty packaging	The pressure for change will rise with costs	the pressure for change will rise
