demonstration	test_sentence	response
The company develops and markets products for the food service industry	The talks came as Lebanese negotiations on political changes appeared deadlocked	the talks came as lebanese negotiations on
The bond market was unmoved by the economic statistics	The joke here is that the Giants lost by de fault	the joke here is that the giants lost by
The most pressing problem was the suspension of options trading	One building in Palo Alto may be damaged beyond repair	one building in palo alto may be damaged
We go from one to the other	That went over the permissible line for warm and fuzzy feelings	that went over the line for warm and fuzzy feelings
We were out of the box	The Northeast has been holding its own in the population race	the northeast has been holding
Athena eventually acquired exclusive rights to the technology and currently is developing it	Local pollution problems require cheap energy and capital for their solution	local pollution problems require cheap energy and capital for their
The rise matches that of the Dow Jones industrials this year	Recruiter Donald Clark does note an increase in searches for minority candidates	fail to follow
Craig Forman in London contributed to this article	The deal would require approval by a majority of Jaguar shareholders	fail to follow
He has too readily swallowed the case for the activist law school culture	He again urged passage of a constitutional amendment outlawing abortion	he again urged
Other forms of red tape are more pervasive	The most popular such shows focus on narrow national concerns	most popular shows focus on national concerns
The embryo had progressed only to a clump of eight identical cells	Accounting problems raise more knotty issues	accounting problems
But the brand had trouble from the start	The expansion is subject to approval by federal and Wisconsin environmental regulators	the expansion is subject to approval by federal and wisconsin environmental
But the Rockefeller investment is its largest	The biggest flurry of investor activity came early in the day	the biggest flurry of investor activity came
These revised figures also may explain some of the recent strength of the dollar	Some of these ideas are again under consideration in Congress	some of these ideas are again under consideration
It blames most of these on Fatah	The legal fight was the subject of a Wall Street Journal story yesterday	the legal fight was subject wall street journal story yesterday
But the move lagged a stronger rise in New York Stock Exchange issues	Many resorts also are focusing more on the service side of their business	many resorts also are focusing more on the service side
The company develops and markets products for the food service industry	Some found it on the screen of a personal computer	some found it on the screen of a
He has too readily swallowed the case for the activist law school culture	Some of these ideas are again under consideration in Congress	some ideas again congress
An American journalist now is standing trial in Namibia	The Dutch utility firm serves the Amsterdam and Utrecht areas	the dutch utility firm serves the amsterdam and utrecht
Motorola is fighting back against junk mail	Nissan created its quake ad in a weekend	nissan created its quake ad in a
The third principal in the South Gardens adventure did have garden experience	Only now is it undergoing a badly needed facelift	only now is it undergoing a badly needed
Other forms of red tape are more pervasive	The dollar posted gains in quiet trading as concerns about equities abated	fail to follow
The film makers have couched this offensive idea in pretty packaging	Until now it had sat idle	until now it had sat
Another poked a hole in the heel of his shoe	Expansion plans also include acquisitions in growing foreign markets	expansion plans also include acquisitions in
