demonstration	test_sentence	response
The film makers have couched this offensive idea in pretty packaging	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to the advertisers
The commercial was absolutely silent	All these reports about him committing genocide are probably exaggerated anyway	fail to follow
Percentage differences based on daily sales rate rather than sales volume	The company paid five cents a share in April	the company paid
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	The key here is the ambition of state Attorney General John Van de Kamp	the key here is the ambition of state attorney general
The Bakersfield Supermarket went out of business last May	The closely watched funds rate is what banks charge each other on overnight loans	the closely watched funds rate is what banks charge each other
Delayed financings also would affect the operations of many companies	It also adds to the mystery of the venture	it also adds to mystery of venture
The woman had nearly died	Reynolds is the third big aluminum company since Friday to report disappointing earnings	reynolds is the third company
The rise matches that of the Dow Jones industrials this year	The legal fight was the subject of a Wall Street Journal story yesterday	the legal fight was the subject of a wall street journal story
The film makers have couched this offensive idea in pretty packaging	Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts	wang financial trouble bloated overhead optimistic sales forecasts
The trial begins today in federal court in Philadelphia	The network must refund money to the advertisers and loses considerable revenue and prestige	the network must refund money to the advertisers and loses revenue and prestige
The film makers have couched this offensive idea in pretty packaging	His hands sit farther apart on the keyboard	his hands sit farther apart
There are a few ramshackle fishing towns with quiet atolls of resort houses nearby	My back is still in knots and my hands are still shaking	my back knots hands shaking
Other network applications have very different goals	That lawsuit is still pending	lawsuit pending
Some abortion advocates have been asking themselves this very question	Some of the allegations are simply bizarre	some of the allegations are simply
The company also faces delisting by the National Association of Securities Dealers	But other figures are surprising	but other figures
We had great success in Somalia	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Other magazine publishing companies have been moving in the same direction	More carefully targeted intervention might actually reduce the need for government action	more carefully targeted intervention might actually reduce
That cost rises in times of high market volatility	Your story is an insult to the citizens of the Mississippi Delta	your story is an insult to the citizens of the mississ
Traders are already buckling their seat belts	But there are grounds for complaint	but there are grounds
The infusion of activists can bring a clash of cultures	Blue chips led the march up in heavy trading	chips led the march up in heavy trading
Only a few books fell in the reading room	He became angry in return	he became angry in
We had great success in Somalia	Prices of Treasury bonds tumbled in moderate to active trading	prices tumbled
The end of the marriage was at hand	Chandler might have been predicting the course of his own career	chandler predicting career
But the move lagged a stronger rise in New York Stock Exchange issues	He sits down at the piano and plays	he sits down at the piano and
